True_answer,Response,Image_idx,RT
True,0,3,-999
True,1,6,-0.2922526547918096
False,0,2,-0.2922526547918096
False,0,4,-0.2922526547918096
True,0,0,-0.2922526547918096
True,0,4,-0.2922526547918096
False,0,0,-0.2922526547918096
False,0,1,-0.2922526547918096
False,1,2,1.3729423535969545
False,0,3,1.3729423535969545
True,1,3,1.501386688394632
True,0,4,1.501386688394632
False,0,3,1.501386688394632
False,0,2,1.501386688394632
True,0,6,1.501386688394632
False,0,2,1.501386688394632
True,1,2,0.7857650954883866
False,0,5,0.7857650954883866
False,0,0,0.7857650954883866
True,0,3,0.7857650954883866
True,1,3,1.3559693546048948
False,0,0,1.3559693546048948
False,0,6,1.3559693546048948
False,0,4,1.3559693546048948
False,0,1,1.3559693546048948
False,0,5,1.3559693546048948
False,0,0,1.3559693546048948
False,0,0,1.3559693546048948
False,0,6,1.3559693546048948
False,0,0,1.3559693546048948
True,1,2,1.4197439656036295
False,0,2,1.4197439656036295
True,0,6,1.4197439656036295
True,0,5,1.4197439656036295
False,0,1,1.4197439656036295
False,0,6,1.4197439656036295
False,0,5,1.4197439656036295
False,0,1,1.4197439656036295
True,1,1,0.8892148950235423
False,0,3,0.8892148950235423
False,0,5,0.8892148950235423
False,0,6,0.8892148950235423
False,0,4,0.8892148950235423
False,0,1,0.8892148950235423
True,1,0,1.3659930111589347
True,0,2,1.3659930111589347
False,1,5,-0.29029505582366255
False,0,5,-0.29029505582366255
True,0,6,-0.29029505582366255
False,0,5,-0.29029505582366255
True,1,2,1.528891154754092
False,0,2,1.528891154754092
False,0,6,1.528891154754092
True,1,1,1.4196093974114774
True,0,4,1.4196093974114774
False,0,6,1.4196093974114774
False,0,3,1.4196093974114774
False,0,2,1.4196093974114774
True,1,1,0.8501067674751539
True,1,6,1.1403666748901742
False,0,4,1.1403666748901742
False,0,2,1.1403666748901742
False,0,3,1.1403666748901742
False,0,0,1.1403666748901742
False,0,3,1.1403666748901742
True,0,0,1.1403666748901742
False,0,5,1.1403666748901742
False,0,3,1.1403666748901742
False,0,6,1.1403666748901742
False,0,0,1.1403666748901742
False,0,0,1.1403666748901742
True,0,5,1.1403666748901742
False,0,6,1.1403666748901742
False,0,1,1.1403666748901742
False,0,0,1.1403666748901742
False,0,6,1.1403666748901742
True,0,5,1.1403666748901742
True,1,2,0.7766328695197444
False,0,6,0.7766328695197444
False,0,0,0.7766328695197444
False,0,6,0.7766328695197444
False,0,5,0.7766328695197444
True,0,0,0.7766328695197444
True,0,4,0.7766328695197444
False,0,4,0.7766328695197444
True,0,1,0.7766328695197444
False,1,5,-0.3119387761598773
False,0,0,-0.3119387761598773
False,0,6,-0.3119387761598773
False,0,3,-0.3119387761598773
False,1,2,1.076533483210369
False,0,1,1.076533483210369
False,1,2,0.9277546226003324
True,1,2,1.0059668607427739
False,0,4,1.0059668607427739
False,0,0,1.0059668607427739
False,0,2,1.0059668607427739
True,0,3,1.0059668607427739
True,0,1,1.0059668607427739
False,0,1,1.0059668607427739
True,1,3,0.9033793688213336
False,0,0,0.9033793688213336
False,0,5,0.9033793688213336
False,0,1,0.9033793688213336
False,0,6,0.9033793688213336
False,0,0,0.9033793688213336
True,0,0,0.9033793688213336
True,0,3,0.9033793688213336
False,0,5,0.9033793688213336
False,0,6,0.9033793688213336
True,0,0,0.9033793688213336
True,0,0,0.9033793688213336
True,0,4,0.9033793688213336
True,0,0,0.9033793688213336
True,0,3,0.9033793688213336
True,0,1,0.9033793688213336
True,0,5,0.9033793688213336
True,0,5,0.9033793688213336
False,0,4,0.9033793688213336
False,0,2,0.9033793688213336
False,0,4,0.9033793688213336
False,0,1,0.9033793688213336
False,0,3,0.9033793688213336
True,0,6,0.9033793688213336
False,0,2,0.9033793688213336
True,0,4,0.9033793688213336
False,0,4,0.9033793688213336
False,0,2,0.9033793688213336
True,1,1,-0.29639179830337525
True,1,2,1.0263479163513693
False,0,2,1.0263479163513693
False,0,4,1.0263479163513693
False,0,0,1.0263479163513693
True,0,0,1.0263479163513693
False,0,3,1.0263479163513693
False,0,2,1.0263479163513693
False,0,5,1.0263479163513693
False,0,4,1.0263479163513693
False,0,6,1.0263479163513693
True,0,6,1.0263479163513693
True,0,6,1.0263479163513693
False,0,1,1.0263479163513693
True,0,6,1.0263479163513693
False,0,2,1.0263479163513693
False,0,6,1.0263479163513693
False,0,3,1.0263479163513693
True,0,2,1.0263479163513693
False,0,5,1.0263479163513693
False,0,5,1.0263479163513693
False,0,4,1.0263479163513693
