Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M220,0,1,3,5,moves_entered,1,3,5,7.647318052743685,9.939026157851913,11.892527289117425,,0.0,0.0,0.0,1.0
M220,1,1,3,5,moves_entered,1,3,5,7.8778943168272235,9.612880657623464,11.849485315309721,,1.0,0.0,1.0,0.0
M220,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M220,3,1,3,5,moves_entered,1,3,5,7.61804708701311,9.571274063446253,12.530791537553341,,0.0,0.0,0.0,1.0
M220,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M220,5,1,3,5,moves_entered,1,3,5,7.566955539048649,9.704089191704952,11.805247972877623,,1.0,0.0,1.0,0.0
M220,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M220,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M220,8,2,4,6,moves_entered,2,4,6,7.838147891636254,9.843547637164193,11.718398467143743,,0.0,0.0,1.0,0.0
M220,9,2,4,6,too_few_moves,1,3,5,nan,nan,11.718398467143743,,1.0,0.0,1.0,0.0
M220,10,2,4,6,moves_entered,2,4,6,7.3781719864637125,9.950213951233309,11.653588800557372,,1.0,0.0,0.0,1.0
M220,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M220,12,2,4,6,moves_entered,2,4,6,7.535741387972848,9.504530919074568,11.662441758835485,,1.0,0.0,0.0,1.0
M220,13,1,3,5,moves_entered,1,3,5,7.628480368806777,9.887227297118443,11.72666930667674,,1.0,0.0,1.0,0.0
M220,14,1,3,5,moves_entered,1,3,5,7.38861129363886,9.792949835690706,11.784343248543337,,1.0,0.0,1.0,0.0
M220,15,2,4,6,moves_entered,2,4,6,7.240010002132294,9.793185160289795,11.620547285348039,,0.0,0.0,1.0,0.0
M220,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M220,17,2,4,nan,too_few_moves,2,4,6,nan,nan,nan,,0.0,0.0,1.0,0.0
