Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M210,0,2,4,6,moves_entered,2,4,6,7.480758924431939,10.315975152419014,11.856023416204152,,1.0,0.0,0.0,1.0
M210,1,1,3,5,moves_entered,1,3,5,8.418057846246484,9.819238431068698,11.854852137341368,,1.0,0.0,1.0,0.0
M210,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M210,3,1,3,5,moves_entered,1,3,5,7.51698019604828,9.706416726893622,11.879621722787306,,0.0,0.0,0.0,1.0
M210,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M210,5,1,3,5,moves_entered,1,3,5,7.815498305679284,9.804428230800113,11.65668641560842,,1.0,0.0,1.0,0.0
M210,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M210,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M210,8,2,4,6,moves_entered,2,4,6,8.2051297930293,9.74133014297422,11.761906021190043,,0.0,0.0,1.0,0.0
M210,9,2,4,6,moves_entered,2,4,6,7.421662064456541,9.776057105116706,11.945424564318273,,0.0,0.0,1.0,0.0
M210,10,2,4,6,moves_entered,2,4,6,7.463811031444493,9.731379126465072,11.749898320676039,,1.0,0.0,0.0,1.0
M210,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M210,12,2,4,6,moves_entered,2,4,6,8.078421120108942,9.846482464458859,11.787844542272069,,1.0,0.0,0.0,1.0
M210,13,1,3,5,moves_entered,1,3,5,7.402089087489912,10.125198630350496,11.759684641785498,,1.0,0.0,1.0,0.0
M210,14,2,4,6,moves_entered,2,4,6,7.7818033677531275,9.881729957791322,12.418351084394999,,0.0,0.0,1.0,0.0
M210,15,2,4,6,moves_entered,2,4,6,7.469616209508786,9.722210413100584,11.74081563722575,,0.0,0.0,1.0,0.0
M210,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M210,17,1,3,5,moves_entered,1,3,5,7.344816932026333,9.71479978964544,11.737395864472091,,1.0,0.0,1.0,0.0
M210,18,2,4,6,moves_entered,2,4,6,8.025803283396272,9.694595480315911,11.813966504570999,,0.0,0.0,1.0,0.0
M210,19,2,4,6,moves_entered,2,4,6,7.375669200587254,9.662615784714944,11.721699924313725,,0.0,0.0,1.0,0.0
M210,20,2,4,6,moves_entered,2,4,6,8.033421115087549,9.867855039929964,11.970010708548216,,0.0,0.0,1.0,0.0
M210,21,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M210,22,2,4,6,moves_entered,2,4,6,8.556349091312768,9.92427894714092,11.715800012921136,,0.0,0.0,1.0,0.0
M210,23,2,4,6,moves_entered,2,4,6,7.9268852853028875,9.680993046305957,11.867360953733623,,1.0,0.0,0.0,1.0
M210,24,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M210,25,2,4,6,moves_entered,2,4,6,7.469880324691076,9.725014586589168,11.753370983416062,,0.0,0.0,1.0,0.0
