Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M213,0,2,4,6,moves_entered,2,4,6,7.426359900287935,9.765229386874125,11.604676813731203,,1.0,0.0,0.0,1.0
M213,1,2,4,6,moves_entered,2,4,6,7.597411470356747,10.31972498545656,11.974640590779018,,0.0,0.0,1.0,0.0
M213,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M213,3,2,4,6,moves_entered,2,4,6,8.087438862683484,9.656839060116909,11.849114912867662,,1.0,0.0,0.0,1.0
M213,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M213,5,1,3,5,moves_entered,1,3,5,8.029759320430458,9.881823017378338,11.717799120480777,,1.0,0.0,1.0,0.0
M213,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M213,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M213,8,2,4,6,moves_entered,2,4,6,8.148549893827294,9.902003559691366,11.621381345830741,,0.0,0.0,1.0,0.0
M213,9,2,4,6,moves_entered,2,4,6,7.381709705601679,9.686303468668484,11.723564128929866,,0.0,0.0,1.0,0.0
M213,10,2,4,6,moves_entered,2,4,6,7.412485651904717,9.831574518131674,11.65276552697469,,1.0,0.0,0.0,1.0
M213,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M213,12,2,4,6,moves_entered,2,4,6,7.390540324762696,9.713927439632243,11.75008510936459,,1.0,0.0,0.0,1.0
M213,13,2,4,6,moves_entered,2,4,6,7.81544441144797,9.920568614208605,11.689862161321798,,0.0,0.0,1.0,0.0
M213,14,2,4,6,moves_entered,2,4,6,7.429498820521985,10.340600127281505,11.757960026559886,,0.0,0.0,1.0,0.0
M213,15,2,4,6,moves_entered,2,4,6,7.369871386952582,9.722588007425657,11.960300709688454,,0.0,0.0,1.0,0.0
M213,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M213,17,2,4,6,moves_entered,2,4,6,7.503044354278245,9.957679642684525,11.798050301062176,,0.0,0.0,1.0,0.0
M213,18,2,4,6,moves_entered,2,4,6,7.6071710117394105,9.895049865546753,12.654184518440161,,0.0,0.0,1.0,0.0
M213,19,2,4,6,moves_entered,2,4,6,7.304692848105333,9.786728831371875,11.909006796369795,,0.0,0.0,1.0,0.0
M213,20,2,4,6,moves_entered,2,4,6,7.6677400878979824,9.837092818241217,11.959825704063405,,0.0,0.0,1.0,0.0
M213,21,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M213,22,2,4,6,moves_entered,2,4,6,7.612547044467647,9.870255174100748,11.604187079239637,,0.0,0.0,1.0,0.0
M213,23,2,4,6,moves_entered,2,4,6,7.686950199393323,9.812617140443763,11.763635322873597,,1.0,0.0,0.0,1.0
M213,24,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M213,25,2,4,6,moves_entered,2,4,6,7.62014713458484,9.877777268222417,11.79479053724208,,0.0,0.0,1.0,0.0
M213,26,2,4,6,moves_entered,2,4,6,7.5635304132447345,9.594421177680488,11.808121156893321,,0.0,0.0,1.0,0.0
M213,27,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M213,28,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M213,29,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M213,30,2,4,6,moves_entered,2,4,6,7.326402513557696,9.743689103299403,11.755153844584129,,0.0,0.0,1.0,0.0
M213,31,2,4,6,moves_entered,2,4,6,7.4091060487699,9.696136319587822,11.899710209749173,,0.0,0.0,1.0,0.0
M213,32,2,4,6,moves_entered,2,4,6,7.489411458314862,9.653770436707418,11.774292655027239,,1.0,0.0,0.0,1.0
M213,33,2,4,6,moves_entered,2,4,6,7.554008876802982,9.970092721501715,11.623683399200672,,0.0,0.0,1.0,0.0
M213,34,2,4,6,moves_entered,2,4,6,7.379179354960797,9.700380573573057,11.852309735812014,,0.0,0.0,1.0,0.0
M213,35,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M213,36,2,4,6,moves_entered,2,4,6,7.545751344092423,9.667294539976865,11.891012819789466,,1.0,0.0,0.0,1.0
M213,37,2,4,6,moves_entered,2,4,6,7.525801777039305,9.705226032718201,11.702280596102355,,0.0,0.0,1.0,0.0
M213,38,2,4,6,moves_entered,2,4,6,7.46357135278231,9.668051737127826,12.202878621174023,,1.0,0.0,0.0,1.0
M213,39,2,4,6,moves_entered,2,4,6,7.302950491284719,9.724282160706935,11.753281940778834,,1.0,0.0,0.0,1.0
M213,40,2,4,6,moves_entered,2,4,6,7.376217181023094,9.650308485870482,11.809811627972522,,1.0,0.0,0.0,1.0
M213,41,2,4,6,moves_entered,2,4,6,7.414068669269909,9.685614559872192,12.677229153894586,,0.0,0.0,1.0,0.0
M213,42,2,4,6,moves_entered,2,4,6,7.398771412495989,9.97084322370938,11.757196134480182,,1.0,0.0,0.0,1.0
M213,43,2,4,6,moves_entered,2,4,6,7.456842943196534,9.861279274860863,11.69893045068602,,0.0,0.0,1.0,0.0
M213,44,2,4,6,moves_entered,2,4,6,7.3593041016865755,9.612839613124379,11.770718898755149,,0.0,0.0,1.0,0.0
M213,45,2,4,6,moves_entered,2,4,6,7.404770408931654,9.862042832188308,11.63144617623766,,0.0,0.0,1.0,0.0
M213,46,2,4,6,moves_entered,2,4,6,7.397599798889132,9.804159094419447,11.700804697698914,,0.0,0.0,1.0,0.0
M213,47,2,4,6,moves_entered,2,4,6,7.654788736297633,9.849164790124632,11.892894765987876,,0.0,0.0,1.0,0.0
M213,48,2,4,6,moves_entered,2,4,6,7.710715879336931,9.71359068439051,11.650194337213179,,1.0,0.0,0.0,1.0
M213,49,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M213,50,2,4,6,moves_entered,2,4,6,7.381071678319131,9.634391612853506,11.637692550502834,,1.0,0.0,0.0,1.0
M213,51,2,4,6,moves_entered,2,4,6,7.502394276089035,9.841021406042273,11.71025660680607,,1.0,0.0,0.0,1.0
M213,52,1,3,5,moves_entered,1,3,5,8.31312110167346,9.766267771294224,11.80184833763633,,0.0,0.0,0.0,1.0
M213,53,1,3,5,moves_entered,1,3,5,7.605302790150745,10.009855278942268,12.38403452176135,,0.0,0.0,0.0,1.0
M213,54,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M213,55,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M213,56,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M213,57,1,3,5,moves_entered,1,3,5,7.534974172609509,9.873068051005248,11.742911151857697,,0.0,0.0,0.0,1.0
M213,58,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M213,59,1,3,5,moves_entered,1,3,5,7.588857686772826,9.825536691088928,11.644730266096303,,0.0,0.0,0.0,1.0
M213,60,1,3,5,moves_entered,1,3,5,7.7058623862831155,9.909928688895889,11.88368454403826,,0.0,0.0,0.0,1.0
M213,61,1,3,5,moves_entered,1,3,5,8.056701077526668,9.70903076423565,11.780725817981875,,1.0,0.0,1.0,0.0
M213,62,1,3,5,moves_entered,1,3,5,7.928790329038748,10.02472272090381,11.593669001755188,,0.0,0.0,0.0,1.0
M213,63,1,3,5,moves_entered,1,3,5,7.589830126074958,9.748690554421046,11.72514480308746,,1.0,0.0,1.0,0.0
M213,64,1,3,5,moves_entered,1,3,5,8.107568188759615,9.821468848647783,11.716277027036995,,0.0,0.0,0.0,1.0
M213,65,1,3,5,moves_entered,1,3,5,8.11562119120208,9.665293758676853,11.733974417977151,,0.0,0.0,0.0,1.0
M213,66,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M213,67,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M213,68,1,3,5,moves_entered,1,3,5,8.015778957356815,9.827538476631162,11.729661875666352,,0.0,0.0,0.0,1.0
M213,69,1,3,5,moves_entered,1,3,5,7.939516619007918,9.916491398849757,11.667879007800366,,1.0,0.0,1.0,0.0
M213,70,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M213,71,1,3,5,moves_entered,1,3,5,7.942677297774935,9.813567821198376,11.784605198015925,,1.0,0.0,1.0,0.0
M213,72,1,3,5,moves_entered,1,3,5,7.722296108258888,9.689159862653469,11.80241707235109,,1.0,0.0,1.0,0.0
M213,73,1,3,5,moves_entered,1,3,5,8.1832688220602,9.612099822828895,11.582676922873361,,0.0,0.0,0.0,1.0
M213,74,1,3,5,moves_entered,1,3,5,7.4941598409059225,9.705962475563865,12.09441632386006,,0.0,0.0,0.0,1.0
M213,75,1,3,5,moves_entered,1,3,5,7.875314871154842,9.831597615673672,11.905122395124636,,0.0,0.0,0.0,1.0
M213,76,1,3,5,too_few_moves,2,4,6,nan,9.831597615673672,11.905122395124636,,1.0,0.0,0.0,1.0
M213,77,1,3,5,moves_entered,1,3,5,7.821198707999429,9.890189342797385,11.910874348453945,,0.0,0.0,0.0,1.0
