Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M203,0,1,3,5,moves_entered,1,3,5,8.55412951153994,10.072039119448164,12.474479666518164,,0.0,0.0,0.0,1.0
M203,1,1,3,5,moves_entered,1,3,5,8.273870969147538,9.936841957271099,11.821353816063493,,1.0,0.0,1.0,0.0
M203,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M203,3,1,3,5,moves_entered,1,3,5,7.904899739325629,9.934207192098256,12.304927456090809,,0.0,0.0,0.0,1.0
M203,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M203,5,1,3,5,moves_entered,1,3,5,8.338709088915493,9.924342304570018,12.462622721097432,,1.0,0.0,1.0,0.0
M203,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M203,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M203,8,2,4,6,moves_entered,2,4,6,7.737726550141815,10.117513003948261,12.27617467311211,,0.0,0.0,1.0,0.0
M203,9,2,4,6,too_few_moves,1,3,5,nan,nan,12.27617467311211,,1.0,0.0,1.0,0.0
M203,10,2,4,6,too_few_moves,1,3,5,nan,nan,12.27617467311211,,0.0,0.0,0.0,1.0
M203,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M203,12,2,4,6,moves_entered,2,4,6,7.753642259063781,10.225595617259387,12.215095052059041,,1.0,0.0,0.0,1.0
M203,13,2,4,6,moves_entered,2,4,6,7.990538812999148,9.700104741204996,12.144064849169808,,0.0,0.0,1.0,0.0
M203,14,1,3,5,moves_entered,1,3,5,8.077257768803975,9.979617810095078,12.601204808393959,,1.0,0.0,1.0,0.0
M203,15,1,3,5,too_few_moves,2,4,6,8.077257768803975,9.979617810095078,12.601204808393959,,0.0,0.0,1.0,0.0
M203,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M203,17,1,3,5,moves_entered,1,3,5,7.642487705714302,9.811829027807107,11.981022728068638,,1.0,0.0,1.0,0.0
M203,18,1,3,5,too_few_moves,2,4,6,7.642487705714302,9.811829027807107,11.981022728068638,,0.0,0.0,1.0,0.0
M203,19,2,4,6,moves_entered,2,4,6,7.479733463929733,10.618090268908418,12.491023688780842,,0.0,0.0,1.0,0.0
M203,20,2,4,6,moves_entered,2,4,6,7.97105507433298,9.890925876767142,12.531163772204309,,0.0,0.0,1.0,0.0
M203,21,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M203,22,1,3,5,moves_entered,1,3,5,7.415765676953015,10.036539248831104,11.824583085486665,,1.0,0.0,1.0,0.0
M203,23,2,4,6,moves_entered,2,4,6,7.675783960628905,10.229920167053933,12.023848122902564,,1.0,0.0,0.0,1.0
M203,24,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M203,25,2,4,6,moves_entered,2,4,6,7.754424889120855,9.841316237769206,12.315836742985994,,0.0,0.0,1.0,0.0
M203,26,2,4,6,moves_entered,2,4,6,7.649110268816003,10.187788025752525,11.997960073815193,,0.0,0.0,1.0,0.0
M203,27,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M203,28,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M203,29,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M203,30,2,4,6,moves_entered,2,4,6,7.665751701410045,9.902620136883343,12.322768608966726,,0.0,0.0,1.0,0.0
M203,31,2,4,6,moves_entered,2,4,6,7.6183416611893335,10.489993013907224,11.798543062905082,,0.0,0.0,1.0,0.0
M203,32,2,4,6,moves_entered,2,4,6,8.003153952173307,10.106271316879429,11.845946743007516,,1.0,0.0,0.0,1.0
M203,33,2,4,6,moves_entered,2,4,6,7.692852525797207,9.844299136064365,12.419788288199925,,0.0,0.0,1.0,0.0
M203,34,2,4,6,moves_entered,2,4,6,7.411399618984433,10.11751702085894,12.539719478343613,,0.0,0.0,1.0,0.0
M203,35,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M203,36,2,4,6,moves_entered,2,4,6,8.186286366937566,9.759845723456237,11.780898739118129,,1.0,0.0,0.0,1.0
M203,37,2,4,6,too_few_moves,2,4,6,nan,nan,11.780898739118129,,0.0,0.0,1.0,0.0
M203,38,1,3,5,moves_entered,1,3,5,7.600199908745708,9.886763342787162,12.473677956106258,,0.0,0.0,0.0,1.0
M203,39,1,3,5,too_few_moves,2,4,6,nan,nan,12.473677956106258,,1.0,0.0,0.0,1.0
M203,40,2,4,6,moves_entered,2,4,6,7.76177618856309,9.864570525911404,11.701205042700167,,1.0,0.0,0.0,1.0
M203,41,1,3,5,moves_entered,1,3,5,8.103899994734093,9.877342324980418,11.730519190328778,,1.0,0.0,1.0,0.0
M203,42,2,3,5,too_few_moves,2,4,6,nan,9.877342324980418,11.730519190328778,,1.0,0.0,0.0,1.0
M203,43,2,4,6,moves_entered,2,4,6,7.846318977637566,9.979239884807612,11.946250254826737,,0.0,0.0,1.0,0.0
M203,44,1,3,5,moves_entered,1,3,5,8.457043887872715,9.975320039782673,11.933383053881698,,1.0,0.0,1.0,0.0
M203,45,2,4,5,too_few_moves,2,4,6,nan,nan,11.933383053881698,,0.0,0.0,1.0,0.0
M203,46,1,3,5,moves_entered,1,3,5,8.329826338478597,10.001251940251677,11.904309586738236,,1.0,0.0,1.0,0.0
M203,47,1,3,5,moves_entered,1,3,5,8.060632738634013,10.14108496355766,11.93224425688095,,1.0,0.0,1.0,0.0
M203,48,1,3,5,moves_entered,1,3,5,8.056229189416626,10.059117355340277,12.413566747665755,,0.0,0.0,0.0,1.0
M203,49,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M203,50,2,4,6,moves_entered,2,4,6,7.933794118755031,10.48769466583326,12.142328200498014,,1.0,0.0,0.0,1.0
M203,51,2,4,6,too_few_moves,1,3,5,7.933794118755031,10.48769466583326,12.142328200498014,,0.0,0.0,0.0,1.0
M203,52,2,4,6,too_few_moves,1,3,5,7.933794118755031,10.48769466583326,12.142328200498014,,0.0,0.0,0.0,1.0
M203,53,2,4,6,moves_entered,2,4,6,7.920695275388425,9.85906600569433,12.109095212057582,,1.0,0.0,0.0,1.0
M203,54,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M203,55,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M203,56,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M203,57,1,3,5,moves_entered,1,3,5,7.5981639994861325,10.199830084253335,12.360654865173274,,0.0,0.0,0.0,1.0
M203,58,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M203,59,1,3,5,moves_entered,1,3,5,7.791139543463942,10.122713911900064,12.133072211174294,,0.0,0.0,0.0,1.0
M203,60,1,3,5,moves_entered,1,3,5,8.043012516383897,9.896060170794954,11.706062503959402,,0.0,0.0,0.0,1.0
M203,61,1,3,5,moves_entered,1,3,5,7.940411995456088,9.930417896990548,11.919631126176682,,1.0,0.0,1.0,0.0
M203,62,2,4,6,moves_entered,2,4,6,7.629257308202796,9.899587696578237,12.452936586545547,,1.0,0.0,0.0,1.0
M203,63,1,3,5,moves_entered,1,3,5,7.66694840900891,10.071388043565094,12.41142472474894,,1.0,0.0,1.0,0.0
M203,64,1,3,5,moves_entered,1,3,5,8.06414653993852,9.889829257430392,12.04048821653123,,0.0,0.0,0.0,1.0
M203,65,1,3,5,moves_entered,1,3,5,7.726003167350427,9.904518466617446,12.18839658923389,,0.0,0.0,0.0,1.0
M203,66,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M203,67,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M203,68,1,3,5,moves_entered,1,3,5,7.527159237084561,9.89839835332532,12.719875354945543,,0.0,0.0,0.0,1.0
M203,69,1,3,5,moves_entered,1,3,5,7.780660067102872,9.797313215705799,11.824224240583135,,1.0,0.0,1.0,0.0
M203,70,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M203,71,1,3,5,moves_entered,1,3,5,8.232116753133596,9.749357209017035,11.740632792192628,,1.0,0.0,1.0,0.0
