Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M206,0,1,,,too_few_moves,1,3,5,nan,,,,0.0,0.0,0.0,1.0
M206,1,1,3,5,moves_entered,1,3,5,7.882129095552955,9.765455572196515,12.465491691138595,,1.0,0.0,1.0,0.0
M206,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M206,3,1,3,5,moves_entered,1,3,5,7.874028613296105,9.89079696976114,12.140829021547688,,0.0,0.0,0.0,1.0
M206,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M206,5,1,3,5,moves_entered,1,3,5,8.0061311803438,9.989470946340589,12.056168454146245,,1.0,0.0,1.0,0.0
M206,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M206,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M206,8,2,4,6,moves_entered,2,4,6,7.864511492283782,10.114529150057933,11.831215460639214,,0.0,0.0,1.0,0.0
M206,9,2,4,6,moves_entered,2,4,6,7.846826270615566,10.080179342723568,12.496993492241018,,0.0,0.0,1.0,0.0
M206,10,2,4,6,moves_entered,2,4,6,7.928874491903116,9.978910091973376,12.045589523564558,,1.0,0.0,0.0,1.0
M206,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M206,12,2,4,6,moves_entered,2,4,6,8.120038375112927,9.970048735456658,12.036745908510056,,1.0,0.0,0.0,1.0
M206,13,2,4,6,moves_entered,2,4,6,8.248434985755011,10.251185916087707,11.831854487900273,,0.0,0.0,1.0,0.0
M206,14,2,4,6,moves_entered,2,4,6,8.078583280919702,10.33092306132312,12.22864622961788,,0.0,0.0,1.0,0.0
M206,15,2,4,6,moves_entered,2,4,6,7.950430364275235,9.767125277794548,11.850479672139045,,0.0,0.0,1.0,0.0
M206,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M206,17,2,4,6,moves_entered,2,4,6,7.838432217409718,9.955411027753144,11.902774462869274,,0.0,0.0,1.0,0.0
