Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M218,0,1,3,5,moves_entered,1,3,5,7.971140768630903,10.502690165205422,12.05022021093464,,0.0,0.0,0.0,1.0
M218,1,1,3,5,moves_entered,1,3,5,7.962013990265405,10.065512292949279,12.039104052638322,,1.0,0.0,1.0,0.0
M218,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M218,3,1,3,5,moves_entered,1,3,5,8.04206787055955,10.239432569795099,11.974569879856972,,0.0,0.0,0.0,1.0
M218,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M218,5,1,3,5,moves_entered,1,3,5,7.973620212876995,10.12510799658412,12.11032438977145,,1.0,0.0,1.0,0.0
M218,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M218,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M218,8,2,4,nan,too_few_moves,1,3,5,nan,nan,nan,,1.0,0.0,1.0,0.0
M218,9,2,4,nan,too_few_moves,1,3,5,nan,nan,nan,,1.0,0.0,1.0,0.0
M218,10,2,4,6,moves_entered,2,4,6,7.891123040621096,9.979368761010846,11.932557241954783,,1.0,0.0,0.0,1.0
M218,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M218,12,2,4,6,moves_entered,2,4,6,7.690492250188981,9.914686631655059,12.033709328260557,,1.0,0.0,0.0,1.0
M218,13,1,3,5,moves_entered,1,3,5,7.7257668385127545,10.006159613009913,12.02292289219622,,1.0,0.0,1.0,0.0
M218,14,1,3,5,too_few_moves,2,4,6,nan,10.006159613009913,12.02292289219622,,0.0,0.0,1.0,0.0
M218,15,1,3,5,moves_entered,1,3,5,8.137941388442414,10.225097519116389,12.1324315123411,,1.0,0.0,1.0,0.0
M218,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M218,17,2,4,6,moves_entered,2,4,6,8.203125632874617,10.166569981619432,12.371163129489105,,0.0,0.0,1.0,0.0
M218,18,2,4,6,moves_entered,2,4,6,7.8009803294744415,10.07127121812755,11.89235020986689,,0.0,0.0,1.0,0.0
M218,19,2,4,6,moves_entered,2,4,6,8.34759819948249,10.277932075880926,12.331891035672925,,0.0,0.0,1.0,0.0
M218,20,2,4,6,moves_entered,2,4,6,7.812482446894137,10.192913281714027,12.229166324949801,,0.0,0.0,1.0,0.0
M218,21,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M218,22,1,3,5,moves_entered,1,3,5,7.800107653471969,9.92343950166105,12.06055039176681,,1.0,0.0,1.0,0.0
M218,23,2,4,6,moves_entered,2,4,6,7.949727234353304,10.002836950179699,12.141131492891873,,1.0,0.0,0.0,1.0
M218,24,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M218,25,2,4,6,moves_entered,2,4,6,7.541342983761751,10.146483370116584,12.084048373097175,,0.0,0.0,1.0,0.0
M218,26,2,4,6,moves_entered,2,4,6,7.967362185311686,9.88623913464835,11.86012245582424,,0.0,0.0,1.0,0.0
M218,27,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M218,28,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M218,29,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M218,30,2,4,6,moves_entered,2,4,6,7.646744637328084,10.019196194101823,11.973157597520185,,0.0,0.0,1.0,0.0
M218,31,2,4,6,moves_entered,2,4,6,7.678447179000614,9.900980229051129,11.837367604807696,,0.0,0.0,1.0,0.0
M218,32,2,4,6,too_few_moves,2,4,6,nan,nan,11.837367604807696,,1.0,0.0,0.0,1.0
M218,33,2,4,6,moves_entered,2,4,6,7.600844624505953,9.822275364594134,11.80872160497347,,0.0,0.0,1.0,0.0
M218,34,2,4,6,moves_entered,2,4,6,7.660297057974276,10.032577560878963,11.853223059936681,,0.0,0.0,1.0,0.0
M218,35,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M218,36,2,4,6,moves_entered,2,4,6,7.681535521461228,9.652384728604375,11.74048383139234,,1.0,0.0,0.0,1.0
M218,37,1,3,5,moves_entered,1,3,5,7.541200048337487,9.929199765813792,12.069149614560047,,1.0,0.0,1.0,0.0
M218,38,2,4,6,moves_entered,2,4,6,8.210920132572028,10.534195543025817,11.882005300327364,,1.0,0.0,0.0,1.0
M218,39,2,4,6,too_few_moves,2,4,6,nan,nan,11.882005300327364,,1.0,0.0,0.0,1.0
M218,40,1,3,5,moves_entered,1,3,5,8.037777799349897,10.493318689425905,12.16128170563843,,0.0,0.0,0.0,1.0
M218,41,1,3,5,moves_entered,1,3,5,7.401480503039238,9.906023472875859,12.043245832528555,,1.0,0.0,1.0,0.0
M218,42,2,4,6,moves_entered,2,4,6,7.8031595089050825,9.790510895395528,11.832878361284202,,1.0,0.0,0.0,1.0
M218,43,2,4,6,moves_entered,2,4,6,7.689900089142611,10.078613144770316,11.814376090217593,,0.0,0.0,1.0,0.0
M218,44,1,3,5,moves_entered,1,3,5,7.700509445956413,9.87049046265929,11.726874504371153,,1.0,0.0,1.0,0.0
M218,45,1,3,5,moves_entered,1,3,5,7.644232388229284,10.32242549700186,12.584611913583103,,1.0,0.0,1.0,0.0
M218,46,2,4,6,moves_entered,2,4,6,7.4863242264164,9.915960330231428,12.053079254178556,,0.0,0.0,1.0,0.0
M218,47,2,4,6,moves_entered,2,4,6,7.861048356025094,10.047971070137464,12.069789643909644,,0.0,0.0,1.0,0.0
