Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M219,0,1,3,5,too_few_moves,1,3,5,9.586262533208355,11.277731899335777,14.131156809533422,,0.0,0.0,0.0,1.0
M219,1,1,3,5,moves_entered,1,3,5,7.5384350679851195,9.7567577157497,11.67816532506913,,1.0,0.0,1.0,0.0
M219,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M219,3,1,3,5,moves_entered,1,3,5,7.463073620445357,9.992299563193228,11.960650580462243,,0.0,0.0,0.0,1.0
M219,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M219,5,1,3,5,moves_entered,1,3,5,7.426485164342012,9.871239283609611,11.856785399028013,,1.0,0.0,1.0,0.0
M219,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M219,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M219,8,2,4,6,moves_entered,2,4,6,8.15427954353072,9.974303089380555,11.899302829955559,,0.0,0.0,1.0,0.0
M219,9,2,4,6,too_few_moves,1,3,5,8.15427954353072,9.974303089380555,11.899302829955559,,1.0,0.0,1.0,0.0
M219,10,1,3,5,moves_entered,1,3,5,8.449489399179583,9.79430186422178,11.934286861021974,,0.0,0.0,0.0,1.0
M219,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M219,12,nan,nan,nan,too_few_moves,1,3,5,nan,nan,nan,,0.0,0.0,0.0,1.0
M219,13,1,3,5,moves_entered,1,3,5,7.701604726305959,9.956378250648413,11.6425626882301,,1.0,0.0,1.0,0.0
M219,14,1,3,5,moves_entered,1,3,5,7.760846271445189,9.753297138649941,11.873807100109843,,1.0,0.0,1.0,0.0
M219,15,1,3,5,moves_entered,1,3,5,8.594211014864413,10.519921415641875,11.652903915593924,,1.0,0.0,1.0,0.0
M219,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M219,nan,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,nan,0.0,1.0
