Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M223,0,,,,too_few_moves,1,3,5,,,,,0.0,0.0,0.0,1.0
M223,1,1,3,5,moves_entered,1,3,5,8.6334042210583,10.670915020753455,12.092919383809203,,1.0,0.0,1.0,0.0
M223,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M223,3,1,3,5,moves_entered,1,3,5,8.336446680390509,10.65746431707521,12.244457216809678,,0.0,0.0,0.0,1.0
M223,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M223,5,1,3,5,moves_entered,1,3,5,8.0298120108273,9.97675065517251,12.221217914317094,,1.0,0.0,1.0,0.0
M223,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M223,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M223,8,1,3,5,moves_entered,1,3,5,8.350889232038753,9.920387044985546,12.024253578332718,,1.0,0.0,1.0,0.0
M223,9,1,3,5,moves_entered,1,3,5,7.886830247378384,10.040606516871776,12.41469488205621,,1.0,0.0,1.0,0.0
M223,10,2,4,6,moves_entered,2,4,6,7.899866872110579,10.437413656836725,12.20985769006802,,1.0,0.0,0.0,1.0
M223,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M223,12,1,nan,nan,too_few_moves,1,3,5,nan,nan,nan,,0.0,0.0,0.0,1.0
M223,13,1,nan,nan,too_few_moves,1,3,5,nan,nan,nan,,1.0,0.0,1.0,0.0
M223,14,1,3,nan,too_few_moves,2,4,6,nan,nan,nan,,0.0,0.0,1.0,0.0
M223,15,1,3,nan,too_few_moves,2,4,6,nan,nan,nan,,0.0,0.0,1.0,0.0
M223,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M223,17,1,3,5,moves_entered,1,3,5,8.088619590649614,9.957019140354532,12.246042232036416,,1.0,0.0,1.0,0.0
M223,18,1,3,5,moves_entered,1,3,5,8.397557637144928,10.620296630491794,12.205267338678823,,1.0,0.0,1.0,0.0
M223,19,1,3,5,moves_entered,1,3,5,8.691615620919038,10.679040608862124,12.095143761049258,,1.0,0.0,1.0,0.0
M223,20,1,3,5,too_few_moves,1,3,5,nan,10.679040608862124,12.095143761049258,,1.0,0.0,1.0,0.0
M223,21,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M223,22,1,nan,nan,too_few_moves,1,3,5,nan,nan,nan,,1.0,0.0,1.0,0.0
M223,23,1,3,5,moves_entered,1,3,5,7.763836747784808,9.784768321660522,12.407339541059628,,0.0,0.0,0.0,1.0
M223,24,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M223,25,1,3,5,moves_entered,1,3,5,8.360610212454048,10.220702742532012,12.053392417969008,,1.0,0.0,1.0,0.0
M223,26,1,3,5,too_few_moves,1,3,5,8.360610212454048,10.220702742532012,12.053392417969008,,1.0,0.0,1.0,0.0
M223,27,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M223,28,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M223,29,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M223,30,1,3,5,moves_entered,1,3,5,8.008555065302062,10.129157819646935,11.832617370630032,,1.0,0.0,1.0,0.0
M223,31,1,3,5,moves_entered,1,3,5,8.055143131728983,10.14370748953661,11.930516078951769,,1.0,0.0,1.0,0.0
M223,32,1,3,5,moves_entered,1,3,5,8.058727241135784,10.53698407921911,12.122927554926719,,0.0,0.0,0.0,1.0
M223,33,2,4,6,moves_entered,2,4,6,8.404480822988262,10.2920578853591,12.149676988286956,,0.0,0.0,1.0,0.0
M223,34,2,4,6,moves_entered,2,4,6,8.237731864959642,10.215072005215916,12.419846599979792,,0.0,0.0,1.0,0.0
M223,35,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M223,36,2,4,6,moves_entered,2,4,6,8.241609880053147,9.97751554637216,12.032416992573417,,1.0,0.0,0.0,1.0
M223,37,1,4,6,too_few_moves,2,4,6,nan,9.97751554637216,12.032416992573417,,0.0,0.0,1.0,0.0
M223,38,1,3,5,moves_entered,1,3,5,8.289768232942151,10.611134673403285,12.58194361362257,,0.0,0.0,0.0,1.0
M223,39,2,4,6,moves_entered,2,4,6,7.710722502495628,10.503250201771152,12.323099078013911,,1.0,0.0,0.0,1.0
M223,40,2,4,6,moves_entered,2,4,6,8.106320210572449,9.859841471698019,12.61468832106766,,1.0,0.0,0.0,1.0
M223,41,1,3,5,moves_entered,1,3,5,7.982647849115892,9.935616246220889,12.106043042120291,,1.0,0.0,1.0,0.0
M223,42,2,3,5,too_few_moves,2,4,6,nan,9.935616246220889,12.106043042120291,,1.0,0.0,0.0,1.0
M223,43,2,3,5,too_few_moves,1,3,5,nan,9.935616246220889,12.106043042120291,,1.0,0.0,1.0,0.0
M223,44,1,3,5,moves_entered,1,3,5,8.124823213052878,10.407297363250109,12.162794621188368,,1.0,0.0,1.0,0.0
M223,45,1,3,5,too_few_moves,2,4,6,8.124823213052878,10.407297363250109,12.162794621188368,,0.0,0.0,1.0,0.0
M223,46,1,3,5,too_few_moves,2,4,6,8.124823213052878,10.407297363250109,12.162794621188368,,0.0,0.0,1.0,0.0
M223,47,2,4,6,moves_entered,2,4,6,7.67047014531272,10.078051037155092,12.207799680858443,,0.0,0.0,1.0,0.0
M223,48,2,4,6,moves_entered,2,4,6,7.710600655496819,10.166862436410156,11.962093532303697,,1.0,0.0,0.0,1.0
M223,49,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M223,50,1,3,nan,too_few_moves,2,4,6,nan,nan,nan,,1.0,0.0,0.0,1.0
M223,51,1,3,5,moves_entered,1,3,5,8.373577545069566,10.120793223970395,11.924207818759896,,0.0,0.0,0.0,1.0
M223,52,2,4,6,moves_entered,2,4,6,7.537556827068329,10.073924306903791,11.891167866670003,,1.0,0.0,0.0,1.0
M223,53,2,4,6,too_few_moves,1,3,5,7.537556827068329,10.073924306903791,11.891167866670003,,0.0,0.0,0.0,1.0
M223,54,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M223,55,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
