Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M216,0,2,4,,too_few_moves,1,3,5,nan,nan,,,0.0,0.0,0.0,1.0
M216,1,1,3,5,moves_entered,1,3,5,8.22757620156699,10.064241057276377,12.137391949381708,,1.0,0.0,1.0,0.0
M216,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M216,3,2,4,6,moves_entered,2,4,6,8.022248979286815,10.126308633036388,12.095799218910543,,1.0,0.0,0.0,1.0
M216,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M216,5,1,3,5,moves_entered,1,3,5,8.443948579573771,10.062162642563635,12.399962107177998,,1.0,0.0,1.0,0.0
M216,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M216,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M216,8,2,4,6,moves_entered,2,4,6,7.798402476022602,10.417885212191322,11.858299248204276,,0.0,0.0,1.0,0.0
M216,9,2,4,6,moves_entered,2,4,6,8.185473993373307,10.207168974211527,12.009573963478033,,0.0,0.0,1.0,0.0
M216,10,2,4,6,moves_entered,2,4,6,7.768990012296854,9.922687257334474,11.9954839921229,,1.0,0.0,0.0,1.0
M216,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M216,12,2,4,6,moves_entered,2,4,6,7.610693743299635,9.884842635987297,12.08853531179193,,1.0,0.0,0.0,1.0
M216,13,1,3,5,moves_entered,1,3,5,7.68316979500014,9.801970493808767,12.012845399622165,,1.0,0.0,1.0,0.0
M216,14,2,4,6,moves_entered,2,4,6,7.598721016762283,10.404686324742215,11.90746050125017,,0.0,0.0,1.0,0.0
M216,15,2,4,6,moves_entered,2,4,6,7.958164916133683,9.999551780110778,11.878808237204794,,0.0,0.0,1.0,0.0
M216,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M216,17,2,4,6,moves_entered,2,4,6,7.989024135920772,9.90893805360247,12.515173699433944,,0.0,0.0,1.0,0.0
M216,18,2,4,6,moves_entered,2,4,6,7.789147856663476,10.212622595172434,12.030090651554929,,0.0,0.0,1.0,0.0
M216,19,2,4,6,moves_entered,2,4,6,7.903884784391266,10.242752076825127,12.282323633506167,,0.0,0.0,1.0,0.0
M216,20,2,4,6,moves_entered,2,4,6,7.923709560203861,10.010953101602354,12.135017957247328,,0.0,0.0,1.0,0.0
M216,21,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M216,22,2,4,6,moves_entered,2,4,6,7.815797357743577,9.953820631035342,11.790566494375526,,0.0,0.0,1.0,0.0
M216,23,2,4,6,moves_entered,2,4,6,7.862281676912971,10.376981046556466,11.931221176597319,,1.0,0.0,0.0,1.0
M216,24,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M216,25,2,4,6,moves_entered,2,4,6,7.920427747052599,10.060533451964147,12.109322471616906,,0.0,0.0,1.0,0.0
M216,26,2,4,6,moves_entered,2,4,6,7.981411427364947,9.95935057323004,12.150034495192813,,0.0,0.0,1.0,0.0
