Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M215,0,1,3,5,too_few_moves,1,3,5,8.378883386842062,9.95022884654827,12.477493101800064,,0.0,0.0,0.0,1.0
M215,1,2,3,5,too_few_moves,1,3,5,nan,9.95022884654827,12.477493101800064,,1.0,0.0,1.0,0.0
M215,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M215,3,nan,nan,nan,too_few_moves,1,3,5,nan,nan,nan,,0.0,0.0,0.0,1.0
M215,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M215,5,1,3,nan,too_few_moves,1,3,5,nan,nan,nan,,1.0,0.0,1.0,0.0
M215,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M215,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M215,8,2,4,6,moves_entered,2,4,6,8.209220274802647,10.060543159490408,12.616732828473687,,0.0,0.0,1.0,0.0
M215,9,2,4,6,moves_entered,2,4,6,8.205488568049986,10.057663706542371,12.11567387132527,,0.0,0.0,1.0,0.0
M215,10,2,4,6,too_few_moves,1,3,5,8.205488568049986,10.057663706542371,12.11567387132527,,0.0,0.0,0.0,1.0
M215,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M215,12,2,4,6,moves_entered,2,4,6,7.97420409168808,10.296451095997327,12.48449155830167,,1.0,0.0,0.0,1.0
M215,13,1,3,5,moves_entered,1,3,5,8.222688629775803,10.141338560668373,12.012228469628099,,1.0,0.0,1.0,0.0
M215,14,2,4,6,moves_entered,2,4,6,7.91247661406851,10.375382652249755,11.707686318381093,,0.0,0.0,1.0,0.0
M215,15,2,4,6,moves_entered,2,4,6,7.916048983504879,10.287425440345032,12.329665897093946,,0.0,0.0,1.0,0.0
M215,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M215,17,1,3,5,moves_entered,1,3,5,7.980628130468176,10.335108471555941,11.98037540005862,,1.0,0.0,1.0,0.0
M215,18,2,4,6,moves_entered,2,4,6,8.085574851214915,9.920747091173325,12.326184242810996,,0.0,0.0,1.0,0.0
M215,19,2,4,6,moves_entered,2,4,6,8.620727307905327,10.38979933205519,12.142082357977415,,0.0,0.0,1.0,0.0
M215,20,2,4,6,moves_entered,2,4,6,8.45981804080111,10.062563663794208,12.083128889496948,,0.0,0.0,1.0,0.0
M215,21,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M215,22,2,4,6,moves_entered,2,4,6,8.080402079018313,10.094823110472134,12.007454710208549,,0.0,0.0,1.0,0.0
M215,23,2,4,6,moves_entered,2,4,6,8.18195685640785,9.958283080150068,12.154486902036297,,1.0,0.0,0.0,1.0
M215,24,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M215,25,2,4,6,moves_entered,2,4,6,7.869794632273624,10.092112032880323,11.944380229720991,,0.0,0.0,1.0,0.0
M215,26,2,4,6,moves_entered,2,4,6,8.392340695319945,10.527137722674524,11.761411782190407,,0.0,0.0,1.0,0.0
M215,27,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M215,28,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M215,29,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M215,30,2,4,6,moves_entered,2,4,6,7.841194253278445,10.494341014664315,12.313979539883803,,0.0,0.0,1.0,0.0
M215,31,2,4,6,moves_entered,2,4,6,8.553172971704043,10.05500183606091,12.076934818651353,,0.0,0.0,1.0,0.0
M215,32,2,4,6,moves_entered,2,4,6,8.293929817267781,10.019477982830722,11.940314450188453,,1.0,0.0,0.0,1.0
M215,33,1,4,6,too_few_moves,2,4,6,nan,10.019477982830722,11.940314450188453,,0.0,0.0,1.0,0.0
M215,34,2,4,6,moves_entered,2,4,6,8.275401832981515,10.082160814868985,12.637412870772096,,0.0,0.0,1.0,0.0
M215,35,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M215,36,2,4,6,moves_entered,2,4,6,7.9632663882275665,10.036968266098484,11.720872485624568,,1.0,0.0,0.0,1.0
M215,37,1,3,5,moves_entered,1,3,5,7.924746256996514,10.180112091795309,12.449783806709092,,1.0,0.0,1.0,0.0
M215,38,2,4,6,moves_entered,2,4,6,8.060018953106919,10.111792200037598,11.961010225371865,,1.0,0.0,0.0,1.0
M215,39,1,4,6,too_few_moves,2,4,6,nan,10.111792200037598,11.961010225371865,,1.0,0.0,0.0,1.0
M215,40,2,4,6,moves_entered,2,4,6,8.077669243179116,10.668739390763221,12.403879595885883,,1.0,0.0,0.0,1.0
M215,41,2,4,6,too_few_moves,1,3,5,8.077669243179116,10.668739390763221,12.403879595885883,,1.0,0.0,1.0,0.0
M215,42,2,4,6,moves_entered,2,4,6,8.30557884803784,10.309985060453982,12.580082232785571,,1.0,0.0,0.0,1.0
M215,43,1,3,5,moves_entered,1,3,5,8.297039238153957,10.026482464694709,12.213767078968885,,1.0,0.0,1.0,0.0
M215,44,1,3,5,moves_entered,1,3,5,8.40351907846889,9.927584201906939,11.862420929694053,,1.0,0.0,1.0,0.0
M215,45,2,4,6,moves_entered,2,4,6,7.741906685238064,10.145869297204626,12.018775358817948,,0.0,0.0,1.0,0.0
M215,46,2,4,6,moves_entered,2,4,6,8.09351125554167,9.647147175797727,11.751156952948804,,0.0,0.0,1.0,0.0
M215,47,2,4,6,moves_entered,2,4,6,7.973242042424317,10.22671758766046,12.001079543801097,,0.0,0.0,1.0,0.0
M215,48,2,4,6,moves_entered,2,4,6,8.199556265655701,10.054837142868564,12.186613121295522,,1.0,0.0,0.0,1.0
M215,49,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M215,50,2,4,6,moves_entered,2,4,6,8.103869185400981,10.040320040383449,12.313651157721324,,1.0,0.0,0.0,1.0
M215,51,1,3,5,moves_entered,1,3,5,8.14567849411469,10.232980280667107,12.109027898424756,,0.0,0.0,0.0,1.0
M215,52,1,3,5,too_few_moves,1,3,5,nan,10.232980280667107,12.109027898424756,,0.0,0.0,0.0,1.0
M215,53,1,3,5,moves_entered,1,3,5,8.781490292642047,10.32353843996134,12.410734782701184,,0.0,0.0,0.0,1.0
M215,54,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M215,55,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M215,56,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M215,57,2,4,6,moves_entered,2,4,6,7.895883105322355,10.011348097474183,11.977884917618212,,1.0,0.0,0.0,1.0
M215,58,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M215,59,2,4,6,moves_entered,2,4,6,8.45075991514932,10.087559203353521,11.822163486112913,,1.0,0.0,0.0,1.0
M215,60,1,3,5,moves_entered,1,3,5,7.581165124007384,10.402425140751802,12.356477078692478,,0.0,0.0,0.0,1.0
M215,61,1,3,5,moves_entered,1,3,5,8.470122411898046,10.455349566325822,11.984106772069936,,1.0,0.0,1.0,0.0
M215,62,2,4,6,moves_entered,2,4,6,8.265525262497249,10.01800310841827,11.988772744482048,,1.0,0.0,0.0,1.0
M215,63,1,3,5,moves_entered,1,3,5,8.310547427454367,10.080292953038224,12.504866650397162,,1.0,0.0,1.0,0.0
M215,64,2,4,6,moves_entered,2,4,6,8.058434952716198,9.983489172595,11.869924177530265,,1.0,0.0,0.0,1.0
M215,65,2,4,6,too_few_moves,2,4,6,nan,nan,11.869924177530265,,1.0,0.0,0.0,1.0
M215,66,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M215,67,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M215,68,1,3,5,moves_entered,1,3,5,8.119849111577423,10.692386923226877,12.76601783573824,,0.0,0.0,0.0,1.0
M215,69,2,4,6,moves_entered,2,4,6,8.18338620587383,10.03774152072765,11.807005017451957,,0.0,0.0,1.0,0.0
M215,70,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M215,71,2,4,6,moves_entered,2,4,6,8.171844292626702,9.874458261489053,12.066052347663572,,0.0,0.0,1.0,0.0
M215,72,1,3,5,moves_entered,1,3,5,8.01309110044167,10.16789132123813,11.971342714819912,,1.0,0.0,1.0,0.0
M215,73,1,3,5,moves_entered,1,3,5,8.122325200101841,9.916176855049343,11.936180383234387,,0.0,0.0,0.0,1.0
M215,74,2,4,6,moves_entered,2,4,6,8.562457048383294,10.014045115893168,11.791565030547645,,1.0,0.0,0.0,1.0
M215,75,1,3,5,moves_entered,1,3,5,8.11842143582362,10.081220858593952,11.827017583675115,,0.0,0.0,0.0,1.0
M215,76,1,3,5,moves_entered,1,3,5,8.193737440888071,9.935511568190122,12.057066526342169,,0.0,0.0,0.0,1.0
M215,77,1,3,5,moves_entered,1,3,5,8.24994066693398,10.036462135796683,11.866933924889963,,0.0,0.0,0.0,1.0
M215,78,1,3,5,moves_entered,1,3,5,8.142927247452462,10.080190856650006,11.784995713625904,,0.0,0.0,0.0,1.0
M215,79,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M215,80,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M215,81,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M215,82,2,4,6,moves_entered,2,4,6,8.14411190032115,10.198085742891635,12.205237176609444,,0.0,0.0,1.0,0.0
M215,83,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M215,84,2,4,6,moves_entered,2,4,6,7.8363612444791215,9.987244311307222,12.025555228623489,,1.0,0.0,0.0,1.0
M215,85,1,3,5,moves_entered,1,3,5,7.808895976499116,9.76183121424765,12.119567928077231,,1.0,0.0,1.0,0.0
M215,86,1,3,5,moves_entered,1,3,5,8.112278245802372,10.249435875601193,12.50827767406372,,0.0,0.0,0.0,1.0
M215,87,1,3,5,moves_entered,1,3,5,8.111563905813455,10.615429007359126,11.987149244503598,,0.0,0.0,0.0,1.0
M215,88,1,3,5,moves_entered,1,3,5,7.606649052528155,9.961523050518736,11.816438723921237,,0.0,0.0,0.0,1.0
M215,89,1,3,5,too_few_moves,1,3,5,7.606649052528155,9.961523050518736,11.816438723921237,,0.0,0.0,0.0,1.0
M215,90,1,3,5,moves_entered,1,3,5,7.615092256641219,10.137361822577077,12.392850507787443,,0.0,0.0,0.0,1.0
M215,91,1,3,5,moves_entered,1,3,5,8.364752242187024,10.21661272295205,12.221749008242114,,0.0,0.0,0.0,1.0
M215,92,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M215,93,2,4,6,moves_entered,2,4,6,8.042564152518025,10.095412591597778,11.93314996152003,,0.0,0.0,1.0,0.0
