Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M222,0,1,3,5,too_few_moves,1,3,5,nan,11.013390784417425,15.293923751229158,,0.0,0.0,0.0,1.0
M222,1,1,3,5,moves_entered,1,3,5,7.975187398344133,10.634696669592813,12.153839201462688,,1.0,0.0,1.0,0.0
M222,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M222,3,2,4,6,moves_entered,2,4,6,7.969119484707335,9.788348079386196,11.759149989971775,,1.0,0.0,0.0,1.0
M222,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M222,5,1,3,5,moves_entered,1,3,5,7.695394216887507,9.871445389951987,11.989214866807743,,1.0,0.0,1.0,0.0
M222,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M222,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M222,8,2,4,6,moves_entered,2,4,6,7.607981714918424,10.165534170217143,11.901381590996607,,0.0,0.0,1.0,0.0
M222,9,2,4,6,moves_entered,2,4,6,7.600813830838888,9.703753121910268,11.625971554080024,,0.0,0.0,1.0,0.0
M222,10,2,4,6,too_few_moves,1,3,5,7.600813830838888,9.703753121910268,11.625971554080024,,0.0,0.0,0.0,1.0
M222,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M222,12,2,4,6,moves_entered,2,4,6,7.523657565743633,9.937537679677916,12.00072639557402,,1.0,0.0,0.0,1.0
M222,13,2,4,6,moves_entered,2,4,6,7.800509681983385,10.15408624290285,11.790006068917137,,0.0,0.0,1.0,0.0
M222,14,1,3,5,moves_entered,1,3,5,8.626383289822115,10.405117841779429,11.990596692121471,,1.0,0.0,1.0,0.0
M222,15,2,4,6,moves_entered,2,4,6,7.615590122761205,10.219999444325367,12.042939016580931,,0.0,0.0,1.0,0.0
M222,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M222,17,2,4,6,moves_entered,2,4,6,7.602812255528988,9.671625683338789,11.726342685313284,,0.0,0.0,1.0,0.0
M222,18,2,4,6,moves_entered,2,4,6,7.744397130169091,9.807846612035064,12.123733954438649,,0.0,0.0,1.0,0.0
M222,19,2,4,6,moves_entered,2,4,6,7.652964011955191,9.806567218540295,11.876062186158379,,0.0,0.0,1.0,0.0
M222,20,2,4,6,moves_entered,2,4,6,7.533620566435275,9.81985389741385,12.156482009326282,,0.0,0.0,1.0,0.0
M222,21,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M222,22,2,4,6,moves_entered,2,4,6,7.859023356126272,9.778436629349017,11.823126359689923,,0.0,0.0,1.0,0.0
M222,23,2,4,6,moves_entered,2,4,6,7.874815597620909,9.648496511792473,12.132487188489904,,1.0,0.0,0.0,1.0
M222,24,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M222,25,nan,nan,nan,too_few_moves,1,3,5,nan,nan,nan,,1.0,0.0,1.0,0.0
M222,26,2,4,6,moves_entered,2,4,6,7.4520118646833,10.337130563410028,11.9162174674384,,0.0,0.0,1.0,0.0
M222,27,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M222,28,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M222,29,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M222,30,2,4,6,moves_entered,2,4,6,7.421971558098448,10.169523320480948,11.890870948296651,,0.0,0.0,1.0,0.0
M222,31,2,4,6,moves_entered,2,4,6,7.543997980821587,10.031229988555424,12.042847296586842,,0.0,0.0,1.0,0.0
M222,32,2,4,6,too_few_moves,2,4,6,7.543997980821587,10.031229988555424,12.042847296586842,,1.0,0.0,0.0,1.0
M222,33,2,4,6,too_few_moves,2,4,6,nan,10.031229988555424,12.042847296586842,,0.0,0.0,1.0,0.0
M222,34,2,4,6,moves_entered,2,4,6,7.52219807970323,10.46635298874753,12.034769911690091,,0.0,0.0,1.0,0.0
M222,35,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M222,36,2,4,6,moves_entered,2,4,6,7.559566947726125,10.312340724380192,12.616976634497405,,1.0,0.0,0.0,1.0
M222,37,2,4,6,moves_entered,2,4,6,7.9239805272409285,10.478411824780778,12.350455737905577,,0.0,0.0,1.0,0.0
M222,38,2,4,6,moves_entered,2,4,6,7.675071878013114,10.145252335427358,11.982638141525968,,1.0,0.0,0.0,1.0
