Subject,trial_number,State_1_chosen,State_2_chosen,State_3_chosen,outcome_type,State_1_shown,State_2_shown,State_3_shown,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_shock,State_2_shock
M219,0,1,3,5,moves_entered,1,3,5,7.449309307237854,9.735945715336129,12.191508698473626,,0.0,0.0,0.0,1.0
M219,1,1,3,6,invalid_moves,1,3,5,nan,nan,nan,,1.0,0.0,1.0,0.0
M219,2,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M219,3,1,3,5,moves_entered,1,3,5,7.5349293005238,9.75009364446305,11.722350782278227,,0.0,0.0,0.0,1.0
M219,4,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,1.0,1.0,0.0,1.0
M219,5,1,3,5,moves_entered,1,3,5,7.919601334018807,9.756959566013393,12.077409742305463,,1.0,0.0,1.0,0.0
M219,6,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M219,7,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M219,8,2,4,6,moves_entered,2,4,6,7.6783584720033105,9.749736473273515,11.78816501376059,,0.0,0.0,1.0,0.0
M219,9,2,4,6,moves_entered,2,4,6,7.490158042393887,9.861182253378502,11.81980629739337,,0.0,0.0,1.0,0.0
M219,10,2,4,6,too_few_moves,1,3,5,7.490158042393887,9.861182253378502,11.81980629739337,,0.0,0.0,0.0,1.0
M219,11,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M219,12,2,4,6,moves_entered,2,4,6,8.030230675012717,9.852359422005975,11.83890675488874,,1.0,0.0,0.0,1.0
M219,13,1,3,5,moves_entered,1,3,5,7.45385077073297,9.774152990448783,11.844874894683016,,1.0,0.0,1.0,0.0
M219,14,1,3,5,moves_entered,1,3,5,8.730134570188966,10.192391416778264,11.733564685644524,,1.0,0.0,1.0,0.0
M219,15,2,4,6,moves_entered,2,4,6,7.80072826770629,9.9544558193993,11.944085804101633,,0.0,0.0,1.0,0.0
M219,16,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M219,17,2,4,6,moves_entered,2,4,6,7.710443290623516,10.023579993459862,11.896096992564708,,0.0,0.0,1.0,0.0
M219,18,2,4,6,moves_entered,2,4,6,7.795390114959446,10.012420988008671,11.702450957582187,,0.0,0.0,1.0,0.0
M219,19,2,4,6,moves_entered,2,4,6,7.654460472331266,9.718593957280973,11.821816096671682,,0.0,0.0,1.0,0.0
M219,20,1,3,5,moves_entered,1,3,5,7.8150208059742,9.734828676660982,11.661119857209997,,1.0,0.0,1.0,0.0
M219,21,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M219,22,2,4,6,moves_entered,2,4,6,7.848986212924501,9.835116790291067,11.69708200844616,,0.0,0.0,1.0,0.0
M219,23,2,4,6,moves_entered,2,4,6,7.963505272040493,9.699233404175175,11.71916201680142,,1.0,0.0,0.0,1.0
M219,24,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M219,25,1,3,5,moves_entered,1,3,5,7.773123654540541,9.840686250714498,11.81766829139815,,1.0,0.0,1.0,0.0
M219,26,2,4,6,moves_entered,2,4,6,7.655185861243808,10.01374523283448,11.833737312808807,,0.0,0.0,1.0,0.0
M219,27,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M219,28,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M219,29,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M219,30,2,4,6,moves_entered,2,4,6,7.902758720651036,9.722439154531457,11.79414520431601,,0.0,0.0,1.0,0.0
M219,31,2,4,6,moves_entered,2,4,6,7.934105430107593,10.107448274615308,11.776665239543945,,0.0,0.0,1.0,0.0
M219,32,2,4,6,moves_entered,2,4,6,7.859604942554142,9.790132970112609,11.711171692226344,,1.0,0.0,0.0,1.0
M219,33,1,3,5,moves_entered,1,3,5,7.721004779134091,9.957822333610238,11.761257671063504,,1.0,0.0,1.0,0.0
M219,34,2,4,6,moves_entered,2,4,6,7.6880971612736175,9.742002227379999,11.887725730015518,,0.0,0.0,1.0,0.0
M219,35,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M219,36,2,4,6,moves_entered,2,4,6,7.654851452603907,9.724447949578462,11.6785291911292,,1.0,0.0,0.0,1.0
M219,37,1,3,5,moves_entered,1,3,5,7.347399027170468,9.735178483500931,12.189335879171267,,1.0,0.0,1.0,0.0
M219,38,1,3,5,too_few_moves,2,4,6,7.347399027170468,9.735178483500931,12.189335879171267,,1.0,0.0,0.0,1.0
M219,39,2,4,6,moves_entered,2,4,6,7.475159195582819,9.69964246058953,12.121729096863419,,1.0,0.0,0.0,1.0
M219,40,1,3,5,moves_entered,1,3,5,7.478238834715739,9.756885587721627,11.646220094444288,,0.0,0.0,0.0,1.0
M219,41,1,3,5,moves_entered,1,3,5,7.5238985017895175,9.699052308005776,11.903526287231216,,1.0,0.0,1.0,0.0
M219,42,2,4,6,moves_entered,2,4,6,7.990757400424627,9.695905720196606,11.799181753274752,,1.0,0.0,0.0,1.0
M219,43,1,3,5,moves_entered,1,3,5,7.531596930137312,10.086759794510726,11.638552462489315,,1.0,0.0,1.0,0.0
M219,44,1,3,5,moves_entered,1,3,5,7.976407621034014,10.003266425941547,11.801551401687902,,1.0,0.0,1.0,0.0
M219,45,1,3,5,moves_entered,1,3,5,7.55974516655624,9.914244770388905,11.685293015947536,,1.0,0.0,1.0,0.0
M219,46,2,4,6,moves_entered,2,4,6,7.991570826845418,9.93333284237815,11.634679146791314,,0.0,0.0,1.0,0.0
M219,47,2,4,6,moves_entered,2,4,6,7.904611190537253,10.025093033553276,12.045752390986308,,0.0,0.0,1.0,0.0
M219,48,2,4,6,moves_entered,2,4,6,8.206881118901947,9.731100974338915,11.725816045789543,,1.0,0.0,0.0,1.0
M219,49,nan,nan,nan,moves_entered,nan,nan,6,nan,nan,nan,,0.0,1.0,1.0,0.0
M219,50,1,3,5,moves_entered,1,3,5,8.30855674385748,9.626982392164791,11.671934746464103,,0.0,0.0,0.0,1.0
M219,51,1,3,5,moves_entered,1,3,5,7.806607700502354,10.161134753292572,12.181970855232066,,0.0,0.0,0.0,1.0
M219,52,1,3,5,moves_entered,1,3,5,7.878637781883299,9.79405817103543,11.706946895974397,,0.0,0.0,0.0,1.0
M219,53,1,3,5,moves_entered,1,3,5,7.573298926177813,10.211713474393036,11.851281213566836,,0.0,0.0,0.0,1.0
M219,54,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M219,55,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M219,56,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,1.0,1.0,1.0,0.0
M219,57,2,4,6,moves_entered,2,4,6,7.819308533980802,9.880377777994,11.717114726267027,,1.0,0.0,0.0,1.0
M219,58,nan,nan,nan,moves_entered,nan,nan,5,nan,nan,nan,,0.0,1.0,0.0,1.0
M219,59,1,3,5,moves_entered,1,3,5,7.837840931952087,9.824486009903922,11.6113428465178,,0.0,0.0,0.0,1.0
M219,60,1,3,5,moves_entered,1,3,5,7.687577974284068,9.99221621208926,11.696389089640434,,0.0,0.0,0.0,1.0
M219,61,2,4,6,moves_entered,2,4,6,7.956092379801703,9.867774689584621,12.072280804175534,,0.0,0.0,1.0,0.0
M219,62,2,4,6,too_few_moves,1,3,5,7.956092379801703,9.867774689584621,12.072280804175534,,0.0,0.0,0.0,1.0
