Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M016,0,1,4,8,10.747664921655087,12.310394450239983,14.231505071511492,0.19,1.0,0,0.23,0.19,1.0,1.0,0.0,1.0,1.0,0.0
M016,1,1,4,8,10.747664921655087,12.310394450239983,14.231505071511492,nan,nan,1,0.24,0.17,0.92,0.92,0.0,1.0,0.0,0.0
M016,2,2,6,10,9.966904701890599,12.670548337955552,14.287636327971995,0.93,0.0,0,0.21,0.27,0.92,0.93,0.0,0.0,0.0,0.0
M016,3,2,6,10,9.966904701890599,12.670548337955552,14.287636327971995,nan,nan,1,0.24,0.26,0.91,0.9,0.0,1.0,0.0,0.0
M016,4,1,3,7,10.110535912321211,12.243905933406495,14.794012331236445,0.23,1.0,0,0.23,0.28,0.89,0.88,1.0,0.0,0.0,1.0
M016,5,2,5,9,9.938100799598033,12.271482670559635,14.474847633689933,0.88,0.0,0,0.36,0.23,0.88,0.92,0.0,1.0,0.0,0.0
M016,6,2,6,8,10.382897281324404,12.7497329593607,14.11634402533673,0.35,1.0,0,0.34,0.35,0.85,0.85,1.0,1.0,0.0,0.0
M016,7,1,6,8,10.064756560364913,12.7497329593607,14.11634402533673,nan,nan,0,0.38,0.34,0.78,0.74,1.0,0.0,0.0,0.0
M016,8,2,5,9,10.00165530049344,12.485054260047036,14.30578839669397,0.78,0.0,0,0.34,0.32,0.78,0.79,0.0,0.0,0.0,1.0
M016,9,2,5,9,10.00165530049344,12.485054260047036,14.30578839669397,nan,nan,1,0.34,0.38,0.8,0.79,0.0,0.0,1.0,0.0
M016,10,2,5,9,10.00165530049344,12.485054260047036,14.30578839669397,nan,nan,1,0.42,0.32,0.82,0.78,0.0,0.0,1.0,0.0
M016,11,2,5,9,10.00165530049344,12.485054260047036,14.30578839669397,nan,nan,1,0.37,0.33,0.81,0.81,0.0,0.0,1.0,0.0
M016,12,2,5,9,9.905796497456322,12.552374611404957,14.719118436165445,0.78,1.0,0,0.36,0.38,0.78,0.74,0.0,1.0,1.0,0.0
M016,13,1,3,7,10.210309860871348,12.210409614064702,14.3937948157145,0.39,1.0,0,0.39,0.38,0.81,0.78,1.0,0.0,1.0,0.0
M016,14,1,3,7,10.210309860871348,12.210409614064702,14.3937948157145,nan,nan,1,0.41,0.37,0.76,0.73,0.0,0.0,0.0,0.0
M016,15,1,3,7,10.210309860871348,12.210409614064702,14.3937948157145,nan,nan,1,0.31,0.4,0.8,0.74,1.0,0.0,0.0,0.0
M016,16,1,3,7,10.210309860871348,12.210409614064702,14.3937948157145,nan,nan,1,0.34,0.34,0.79,0.76,1.0,0.0,0.0,0.0
M016,17,1,3,7,10.210309860871348,12.210409614064702,14.3937948157145,nan,nan,1,0.34,0.35,0.75,0.75,1.0,0.0,0.0,0.0
M016,18,1,3,7,10.210309860871348,12.210409614064702,14.3937948157145,nan,nan,1,0.39,0.38,0.79,0.78,1.0,0.0,1.0,0.0
M016,19,2,5,9,10.343779300408642,12.677150124876789,14.710514890506602,0.78,0.0,0,0.37,0.36,0.78,0.76,1.0,0.0,0.0,1.0
M016,20,2,5,9,10.343779300408642,12.677150124876789,14.710514890506602,nan,nan,1,0.41,0.39,0.72,0.69,0.0,0.0,0.0,1.0
M016,21,2,5,9,10.343779300408642,12.677150124876789,14.710514890506602,nan,nan,1,0.52,0.44,0.74,0.72,0.0,0.0,0.0,1.0
M016,22,2,5,9,10.027871979829797,12.22803881537402,14.561404618707456,0.64,1.0,0,0.44,0.47,0.64,0.64,0.0,0.0,1.0,0.0
M016,23,1,3,7,10.275493887103949,12.188781246935832,14.48885592793522,0.57,0.0,0,0.57,0.5,0.67,0.63,0.0,0.0,0.0,1.0
M016,24,2,6,10,10.104168110243336,12.167599425985827,14.367740486373805,0.63,0.0,0,0.55,0.57,0.67,0.63,0.0,0.0,0.0,0.0
M016,25,1,3,7,10.051347789514693,12.431483447162464,14.131543667295773,0.62,0.0,0,0.62,0.61,0.64,0.6,0.0,1.0,0.0,1.0
M016,26,1,4,8,10.29066072432397,12.423963462213578,14.10738565288193,0.65,1.0,0,0.59,0.65,0.61,0.57,0.0,1.0,1.0,0.0
M016,27,1,3,7,10.361629766353872,12.361841658206686,14.66183867899963,0.58,0.0,0,0.58,0.6,0.57,0.59,0.0,1.0,0.0,0.0
M016,28,2,6,10,10.507467932526197,12.257518562295445,14.140897370365565,0.58,0.0,0,0.58,0.56,0.56,0.58,0.0,1.0,0.0,0.0
M016,29,2,5,9,10.35478997768223,12.188197456427588,14.291689387297083,0.56,0.0,0,0.53,0.56,0.56,0.55,0.0,0.0,0.0,1.0
M016,30,1,3,7,10.874527218395087,12.57455296007538,14.507963685820869,0.57,0.0,0,0.57,0.6,0.5,0.53,0.0,0.0,0.0,1.0
M016,31,1,4,8,10.264453752508416,12.310267248180025,14.278602303762455,0.65,0.0,0,0.6,0.65,0.49,0.51,0.0,0.0,0.0,0.0
M016,32,2,4,8,10.346837505730946,12.310267248180025,14.278602303762455,nan,nan,0,0.63,0.66,0.46,0.48,0.0,1.0,0.0,1.0
M016,33,2,6,10,10.470722270034457,12.520673849565355,14.387368098996376,0.4,1.0,0,0.62,0.68,0.49,0.4,0.0,0.0,0.0,1.0
M016,34,2,6,10,10.470722270034457,12.520673849565355,14.387368098996376,nan,nan,1,0.63,0.65,0.47,0.45,0.0,0.0,1.0,1.0
M016,35,1,3,7,9.792707840635558,12.126103101287299,14.259475130824285,0.71,1.0,0,0.71,0.76,0.45,0.44,1.0,0.0,0.0,0.0
M016,36,2,5,9,10.03637778074335,12.836434887776704,14.73983563485308,0.41,0.0,0,0.74,0.7,0.41,0.4,0.0,0.0,0.0,0.0
M016,37,1,3,7,10.229220120821992,12.692605844666105,14.542684827101766,0.75,1.0,0,0.75,0.69,0.42,0.35,1.0,1.0,0.0,0.0
M016,38,1,3,7,10.371703834774962,12.321817864725745,14.505195032557822,0.68,1.0,0,0.68,0.81,0.35,0.34,1.0,0.0,0.0,0.0
M016,39,1,4,8,9.93288819307054,12.499601489333145,14.599728590972518,0.73,0.0,0,0.74,0.73,0.34,0.32,1.0,0.0,0.0,0.0
M016,40,2,5,9,10.216623769447324,12.383233697299147,14.23716623267319,0.32,0.0,0,0.78,0.79,0.32,0.23,0.0,1.0,0.0,0.0
M016,41,1,3,7,9.946838242161903,11.946951385045395,14.296964590626885,0.77,1.0,0,0.77,0.76,0.28,0.26,1.0,1.0,0.0,0.0
M016,42,1,4,8,10.274335678874195,12.607749350350787,14.191168963501696,0.8,0.0,0,0.74,0.8,0.24,0.2,0.0,0.0,0.0,0.0
M016,43,2,6,10,10.217789007263491,12.64615633869471,14.101140366467007,0.22,0.0,0,0.75,0.83,0.27,0.22,0.0,1.0,0.0,0.0
M016,44,2,6,10,10.217789007263491,12.64615633869471,14.101140366467007,nan,nan,1,0.81,0.78,0.2,0.19,0.0,1.0,0.0,0.0
M016,45,1,4,8,10.300590184084285,12.222742858022684,14.247223563979787,0.85,1.0,0,0.89,0.85,0.15,0.17,1.0,1.0,1.0,0.0
M016,46,1,4,8,10.04635510865046,12.725426988861727,14.848928473278647,0.89,0.0,0,0.81,0.89,0.13,0.15,0.0,0.0,1.0,0.0
M016,47,1,3,7,10.314047157819004,12.205017920427053,14.206158722059627,0.88,0.0,0,0.88,0.97,0.16,0.1,0.0,0.0,0.0,0.0
M016,48,1,3,7,10.434755552785646,12.658232835336094,14.449200685685355,0.85,1.0,0,0.85,0.93,0.07,0.04,1.0,1.0,0.0,0.0
M016,49,1,3,7,10.409537409625045,12.147716070274328,14.327264790837944,1.0,1.0,0,1.0,0.94,0.02,0.0,1.0,0.0,1.0,0.0
M016,50,1,3,7,10.409537409625045,12.147716070274328,14.327264790837944,nan,nan,1,0.98,0.99,0.0,0.0,1.0,0.0,0.0,0.0
M016,51,1,3,7,10.409537409625045,12.147716070274328,14.327264790837944,nan,nan,1,0.97,1.0,0.12,0.1,0.0,0.0,0.0,0.0
M016,52,1,4,8,10.071651916248811,12.56117398128481,14.498736180583364,1.0,0.0,0,0.99,1.0,0.17,0.14,1.0,0.0,0.0,0.0
M016,53,1,6,10,10.161531887715682,12.317400605817966,13.310820911887276,0.19,0.0,0,1.0,0.98,0.23,0.19,1.0,0.0,0.0,0.0
M016,54,2,5,9,9.999091844241775,12.594804867017956,14.738226528792438,0.18,1.0,0,0.99,0.93,0.18,0.14,0.0,0.0,1.0,0.0
M016,55,2,5,9,9.999091844241775,12.594804867017956,14.738226528792438,nan,nan,1,0.86,0.93,0.24,0.2,1.0,0.0,1.0,0.0
M016,56,1,3,7,10.227029232708446,12.099038519798341,14.476576912224118,0.91,0.0,0,0.91,0.87,0.27,0.25,0.0,0.0,1.0,0.0
M016,57,1,4,8,10.097306228581147,12.254007115949207,14.351772276175325,0.9,0.0,0,0.89,0.9,0.26,0.22,0.0,0.0,1.0,0.0
M016,58,2,5,9,10.32285656996828,12.687087618451187,14.80866835175766,0.24,1.0,0,0.85,0.91,0.24,0.25,0.0,0.0,1.0,0.0
M016,59,1,3,7,10.099834202155762,12.610457080518245,14.11523803689488,0.88,0.0,0,0.88,0.88,0.27,0.23,0.0,1.0,0.0,1.0
M016,60,2,5,9,9.919567124696187,12.434089415684866,14.597356272552133,0.33,0.0,0,0.87,0.96,0.33,0.29,0.0,1.0,0.0,0.0
M016,61,1,3,7,10.069402113495016,12.277229525738221,14.49523578073422,0.91,0.0,0,0.91,0.95,0.32,0.31,0.0,1.0,0.0,0.0
M016,62,1,3,7,10.069402113495016,12.277229525738221,14.49523578073422,nan,nan,1,0.91,0.91,0.34,0.33,1.0,1.0,0.0,1.0
M016,63,1,3,7,10.069402113495016,12.277229525738221,14.49523578073422,nan,nan,1,0.77,0.85,0.34,0.35,0.0,0.0,0.0,0.0
M016,64,1,4,8,10.073919795082475,12.379629862087313,14.169400004619092,0.75,1.0,0,0.77,0.75,0.36,0.33,0.0,1.0,0.0,0.0
M016,65,1,4,8,10.073919795082475,12.379629862087313,14.169400004619092,nan,nan,1,0.8,0.76,0.38,0.33,0.0,0.0,0.0,1.0
M016,66,1,3,7,10.594649546608707,12.557839948342007,14.411363763410918,0.71,0.0,0,0.71,0.73,0.41,0.39,0.0,0.0,0.0,1.0
M016,67,1,4,8,9.915744368045125,12.272747996317776,14.775902440036589,0.7,1.0,0,0.65,0.7,0.42,0.39,0.0,1.0,0.0,1.0
M016,68,1,4,8,9.915744368045125,12.272747996317776,14.775902440036589,nan,nan,1,0.69,0.68,0.44,0.41,1.0,0.0,0.0,1.0
M016,69,1,4,8,9.915744368045125,12.272747996317776,14.775902440036589,nan,nan,0,0.62,0.56,0.4,0.41,0.0,0.0,0.0,0.0
M016,70,1,4,8,10.161550298540533,12.30635344163602,13.778574687526998,0.63,0.0,0,0.63,0.63,0.34,0.34,1.0,0.0,0.0,0.0
M016,71,1,3,7,9.867237201378884,12.39023014534905,14.534158606908022,0.54,1.0,0,0.54,0.6,0.31,0.33,1.0,0.0,0.0,0.0
M016,72,1,3,7,9.867237201378884,12.39023014534905,14.534158606908022,nan,nan,1,0.47,0.53,0.3,0.3,1.0,0.0,0.0,0.0
