Subject,trial_number,Move_1,Move_2,Move_3,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward,Shock,trial_type
1003,0,,,,,,,,,,,,0.0
1003,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.65,0.0,1.0
1003,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.76,0.0,1.0
1003,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.76,0.0,1.0
1003,4,up,down,up,2,5,9,6.865842885514667,7.249251932222251,7.632516035044773,0.9,0.0,0.0
1003,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.64,1.0,1.0
1003,6,up,down,up,2,5,9,6.354192978891206,6.7708524206800575,7.104203272250288,0.72,0.0,0.0
1003,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21,0.0,1.0
1003,8,up,down,up,2,5,9,6.462957129749611,6.84628081689425,7.163233594310441,0.61,0.0,0.0
1003,9,up,down,up,2,5,9,6.576619915289939,7.009949242860785,7.293299140412273,0.49,0.0,0.0
1003,10,left,right,left,1,3,7,6.6280770030289204,6.994714401965666,7.328072952634102,0.33,0.0,0.0
1003,11,left,up,left,1,4,8,6.976639598200563,7.359922781396108,7.6933144716590505,0.29,1.0,0.0
1003,12,up,left,up,2,6,10,6.45236082792735,6.819016303007174,7.135721370319061,0.32,1.0,0.0
1003,13,up,down,up,2,5,9,6.49351116687194,6.843435832873638,7.160120146095778,0.47,0.0,0.0
1003,14,up,down,up,2,5,9,7.290665044723482,7.640541507677426,7.940586062021794,0.31,0.0,0.0
1003,15,left,right,left,1,3,7,6.4115053979044205,6.7281555673016555,7.011515841898017,0.5,0.0,0.0
1003,16,left,right,left,1,3,7,6.357640166260353,6.707613370052513,6.9743415848693076,0.54,0.0,0.0
1003,17,left,right,left,1,3,7,6.357640166260353,6.707613370052513,6.9743415848693076,0.54,0.0,0.0
1003,18,left,right,left,1,3,7,6.334999127992887,6.635073809242385,6.935000199171554,0.58,0.0,0.0
1003,19,left,right,left,1,3,7,6.555335926701446,6.905317833821755,7.188706561606523,0.63,0.0,0.0
1003,20,left,right,left,1,3,7,6.312449474670757,6.8624619773354425,7.1457690277347865,0.68,0.0,0.0
1003,21,left,right,left,1,3,7,6.39992796322349,6.749929620203147,7.016605949795121,0.68,0.0,0.0
1003,22,left,right,left,1,3,7,6.39992796322349,6.749929620203147,7.016605949795121,0.68,0.0,0.0
1003,23,left,right,left,1,3,7,6.321635837359281,6.6549337994747475,6.921652641476612,0.74,0.0,0.0
1003,24,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13,1.0,1.0
1003,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.69,0.0,1.0
1003,26,left,right,left,1,3,7,6.2836277345604685,6.633608972194452,6.933619047969842,0.8,0.0,0.0
1003,27,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16,0.0,1.0
1003,28,left,right,left,1,3,7,6.45000222604358,6.766614569437479,7.05003543258681,0.74,0.0,0.0
1003,29,left,right,left,1,3,7,6.374811832374689,6.741434167859552,6.99145098871486,0.78,0.0,0.0
1003,30,left,right,left,1,3,7,6.316293667692662,6.616274286050611,6.866333284572647,0.77,0.0,0.0
1003,31,left,right,left,1,3,7,6.374444284139827,6.657789830027468,6.924475867177534,0.72,0.0,0.0
1003,32,left,right,left,1,3,7,6.356403958942792,6.656377547689772,6.923056220485705,0.69,0.0,0.0
1003,33,left,right,left,1,3,7,6.4268587379574456,6.710141352089522,7.026833029665795,0.6,0.0,0.0
1003,34,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4,1.0,1.0
1003,35,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.57,0.0,1.0
1003,36,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.49,1.0,1.0
1003,37,up,left,up,2,6,10,6.385174818058658,6.751804183153581,7.068485483685436,0.19,0.0,0.0
1003,38,left,right,left,1,3,7,6.542119923156861,6.875397131182581,7.158789206400797,0.5,0.0,0.0
1003,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.44,1.0,1.0
1003,40,left,right,left,1,3,7,6.688670576692857,7.105326671047806,7.388661505146956,0.44,0.0,0.0
1003,41,left,right,left,1,3,7,6.4401035294340545,6.723399198557672,7.023424003042237,0.48,0.0,0.0
1003,42,left,right,left,1,3,7,6.593597095498808,6.910217807478148,7.227002878458734,0.54,0.0,0.0
1003,43,left,right,left,1,3,7,6.376010883176605,6.642690894946099,6.942697958032113,0.47,1.0,0.0
