Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M0141,0,1,,,10.338226595740707,,,nan,nan,0,0.23,0.19,1.0,1.0,0.0,1.0,1.0,0.0
M0141,1,2,6,10,9.785410794032941,12.360055473487591,14.606418080365984,0.92,0.0,0,0.24,0.17,0.92,0.92,0.0,1.0,0.0,0.0
M0141,2,2,6,10,10.923142841551453,12.879182813794614,14.73801898858801,0.93,0.0,0,0.21,0.27,0.92,0.93,0.0,0.0,0.0,0.0
M0141,3,2,6,10,10.323879877068975,12.308034852027049,14.365094014039641,0.9,0.0,0,0.24,0.26,0.91,0.9,0.0,1.0,0.0,0.0
M0141,4,2,6,10,10.323879877068975,12.308034852027049,14.365094014039641,nan,nan,1,0.23,0.28,0.89,0.88,1.0,0.0,0.0,1.0
M0141,5,2,6,10,10.323879877068975,12.308034852027049,14.365094014039641,nan,nan,1,0.36,0.23,0.88,0.92,0.0,1.0,0.0,0.0
M0141,6,1,6,10,10.921277992405521,12.308034852027049,14.365094014039641,nan,nan,0,0.34,0.35,0.85,0.85,1.0,1.0,0.0,0.0
M0141,7,2,6,10,10.289441258257284,12.308034852027049,14.365094014039641,nan,nan,0,0.38,0.34,0.78,0.74,1.0,0.0,0.0,0.0
M0141,8,2,5,9,10.055455411828007,12.513918415945227,14.691688650862488,0.78,0.0,0,0.34,0.32,0.78,0.79,0.0,0.0,0.0,1.0
M0141,9,2,5,9,9.941478349039244,12.541309036401799,14.691688650862488,nan,nan,0,0.34,0.38,0.8,0.79,0.0,0.0,1.0,0.0
M0141,10,2,5,9,9.941478349039244,12.541309036401799,14.691688650862488,nan,nan,1,0.42,0.32,0.82,0.78,0.0,0.0,1.0,0.0
M0141,11,1,4,8,10.821218173961825,12.94415796085741,14.532952865276457,0.33,0.0,0,0.37,0.33,0.81,0.81,0.0,0.0,1.0,0.0
M0141,12,1,4,8,10.117367667175131,12.434658142788976,14.465325555262098,0.38,1.0,0,0.36,0.38,0.78,0.74,0.0,1.0,1.0,0.0
M0141,13,2,6,10,10.110486705209041,12.689073309560627,14.309380515926023,0.78,0.0,0,0.39,0.38,0.81,0.78,1.0,0.0,1.0,0.0
M0141,14,2,5,9,10.356063337254454,12.374720197309216,14.830155457653746,0.76,0.0,0,0.41,0.37,0.76,0.73,0.0,0.0,0.0,0.0
M0141,15,2,5,9,10.356063337254454,12.374720197309216,14.830155457653746,nan,nan,1,0.31,0.4,0.8,0.74,1.0,0.0,0.0,0.0
M0141,16,2,5,9,10.356063337254454,12.374720197309216,14.830155457653746,nan,nan,1,0.34,0.34,0.79,0.76,1.0,0.0,0.0,0.0
M0141,17,2,5,9,10.08838199983802,12.247146908001014,14.741934803587355,0.75,0.0,0,0.34,0.35,0.75,0.75,1.0,0.0,0.0,0.0
M0141,18,2,6,10,10.119495623745024,12.241075352827465,14.37202117043853,0.78,0.0,0,0.39,0.38,0.79,0.78,1.0,0.0,1.0,0.0
M0141,19,2,5,9,9.852871402399614,12.209514513255272,14.603478708551847,0.78,0.0,0,0.37,0.36,0.78,0.76,1.0,0.0,0.0,1.0
M0141,20,2,6,10,9.978304684416798,12.267055369382433,14.292838557488722,0.69,1.0,0,0.41,0.39,0.72,0.69,0.0,0.0,0.0,1.0
M0141,21,1,4,8,10.410007722501177,12.343568747524841,14.38145387268014,0.44,0.0,0,0.52,0.44,0.74,0.72,0.0,0.0,0.0,1.0
M0141,22,1,4,8,10.410007722501177,12.343568747524841,14.38145387268014,nan,nan,1,0.44,0.47,0.64,0.64,0.0,0.0,1.0,0.0
M0141,23,1,3,7,9.95381862258364,12.244883380819374,14.26561329971446,0.57,0.0,0,0.57,0.5,0.67,0.63,0.0,0.0,0.0,1.0
M0141,24,2,3,7,9.879758570488775,12.244883380819374,14.26561329971446,nan,nan,0,0.55,0.57,0.67,0.63,0.0,0.0,0.0,0.0
M0141,25,1,3,7,10.864037400082452,12.979341046466288,14.84508864477175,0.62,0.0,0,0.62,0.61,0.64,0.6,0.0,1.0,0.0,1.0
M0141,26,1,3,7,10.31760379437037,12.545096310368535,14.876935688982485,0.59,0.0,0,0.59,0.65,0.61,0.57,0.0,1.0,1.0,0.0
M0141,27,1,3,7,10.31760379437037,12.545096310368535,14.876935688982485,nan,nan,0,0.58,0.6,0.57,0.59,0.0,1.0,0.0,0.0
M0141,28,2,5,7,9.864546543063625,12.356519925699104,14.876935688982485,nan,nan,0,0.58,0.56,0.56,0.58,0.0,1.0,0.0,0.0
M0141,29,1,3,7,9.964672305737622,12.20590900433308,14.876935688982485,nan,nan,0,0.53,0.56,0.56,0.55,0.0,0.0,0.0,1.0
M0141,30,1,3,7,9.964672305737622,12.20590900433308,14.876935688982485,nan,nan,1,0.57,0.6,0.5,0.53,0.0,0.0,0.0,1.0
M0141,31,1,3,7,10.23484278662363,12.307623788525234,14.702677904635493,0.6,0.0,0,0.6,0.65,0.49,0.51,0.0,0.0,0.0,0.0
M0141,32,1,3,7,9.89406411586242,12.307781117389823,14.681234984716866,0.63,0.0,0,0.63,0.66,0.46,0.48,0.0,1.0,0.0,1.0
M0141,33,1,3,7,9.957030139856215,12.42123330431059,14.38928349422713,0.62,0.0,0,0.62,0.68,0.49,0.4,0.0,0.0,0.0,1.0
M0141,34,1,3,7,9.957030139856215,12.42123330431059,14.38928349422713,nan,nan,1,0.63,0.65,0.47,0.45,0.0,0.0,1.0,1.0
M0141,35,1,4,8,9.900482798766461,12.394609243638115,14.318502577345498,0.76,0.0,0,0.71,0.76,0.45,0.44,1.0,0.0,0.0,0.0
M0141,36,1,4,8,10.761428184563556,12.394609243638115,14.318502577345498,nan,nan,0,0.74,0.7,0.41,0.4,0.0,0.0,0.0,0.0
M0141,37,1,4,8,9.953901638666139,12.39880825059663,14.521488277496246,0.69,1.0,0,0.75,0.69,0.42,0.35,1.0,1.0,0.0,0.0
M0141,38,2,3,8,9.82785946047079,12.537043415737571,14.51969707164244,0.81,0.0,0,0.68,0.81,0.35,0.34,1.0,0.0,0.0,0.0
M0141,39,2,5,9,10.355029653142992,12.968713314341585,14.82640667904343,0.34,0.0,0,0.74,0.73,0.34,0.32,1.0,0.0,0.0,0.0
M0141,40,2,5,9,10.355029653142992,12.968713314341585,14.82640667904343,nan,nan,1,0.78,0.79,0.32,0.23,0.0,1.0,0.0,0.0
