Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M007,79,2,5,9,10.38416914294794,12.372498906217515,14.87261087862862,0.64,1.0,0,0.35,0.32,0.64,0.65,0.0,0.0,1.0,0.0
M007,80,2,5,9,10.049637420277577,12.371171974562458,14.443820478598354,0.55,0.0,0,0.28,0.28,0.55,0.56,1.0,0.0,0.0,0.0
M007,81,2,6,10,9.880712726997444,12.320387715775723,14.329683936528454,0.6,0.0,0,0.31,0.32,0.63,0.6,1.0,0.0,0.0,0.0
M007,82,1,4,8,10.134137593169726,12.623943082529877,14.159927400367451,0.34,0.0,0,0.29,0.34,0.58,0.56,0.0,0.0,0.0,0.0
M007,83,1,3,7,10.312782629913272,12.117762841426156,14.44137114485784,0.31,0.0,0,0.31,0.28,0.56,0.54,0.0,0.0,0.0,0.0
M007,84,2,5,9,10.331394486671343,12.362158948602882,14.161771179271454,0.55,0.0,0,0.22,0.2,0.55,0.47,0.0,1.0,0.0,1.0
M007,85,2,6,10,9.996407844697387,12.368709585742181,14.607733695127536,0.54,0.0,0,0.27,0.24,0.55,0.54,0.0,1.0,0.0,0.0
M007,86,2,5,9,10.16215145030219,12.367101467756584,14.27124471478237,0.56,1.0,0,0.18,0.2,0.56,0.54,0.0,0.0,1.0,0.0
M007,87,2,6,10,10.033632227703492,12.337376390994905,14.544061395026802,0.6,0.0,0,0.2,0.18,0.62,0.6,1.0,0.0,0.0,0.0
M007,88,2,6,10,9.690557461934077,12.460291637085902,14.49787854960232,0.59,1.0,0,0.2,0.21,0.58,0.59,0.0,0.0,1.0,1.0
M007,89,2,5,9,10.204617615050665,12.125442910302809,14.113218000074994,0.67,1.0,0,0.12,0.18,0.67,0.64,0.0,0.0,1.0,1.0
M007,90,2,5,9,10.204617615050665,12.125442910302809,14.113218000074994,nan,nan,1,0.18,0.16,0.76,0.68,0.0,1.0,1.0,1.0
M007,91,2,5,9,9.910698570602108,12.711452953342814,14.365234256660187,0.75,1.0,0,0.13,0.04,0.75,0.71,0.0,0.0,1.0,0.0
M007,92,2,6,10,10.086347634001868,12.057864463506121,14.922291481092543,0.71,1.0,0,0.08,0.07,0.78,0.71,0.0,0.0,0.0,1.0
M007,93,2,5,9,10.116139325145923,12.956495454320248,14.242809747658612,0.69,1.0,0,0.0,0.05,0.69,0.64,1.0,0.0,1.0,1.0
M007,94,2,6,10,9.666522056559188,12.426505426396034,14.765524079426541,0.65,1.0,0,0.06,0.0,0.68,0.65,0.0,0.0,1.0,1.0
M007,95,2,5,9,10.048353001311625,12.591885498248303,14.108780946815386,0.71,0.0,0,0.11,0.03,0.71,0.66,1.0,0.0,0.0,1.0
M007,96,2,5,7,9.811548255420348,12.364197884206078,14.643909654831077,0.24,0.0,0,0.24,0.11,0.74,0.67,0.0,0.0,0.0,0.0
M007,97,2,5,7,10.085753795261553,12.364197884206078,14.643909654831077,nan,nan,0,0.14,0.13,0.72,0.73,0.0,0.0,0.0,1.0
M007,98,2,5,7,10.085753795261553,12.364197884206078,14.643909654831077,nan,nan,1,0.11,0.12,0.76,0.72,0.0,0.0,1.0,1.0
M007,99,2,5,7,10.085753795261553,12.364197884206078,14.643909654831077,nan,nan,1,0.13,0.05,0.72,0.72,0.0,0.0,0.0,1.0
