Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M008,47,2,5,9,9.977235699965604,12.337026792614779,14.843294381345913,0.16,0.0,0,0.88,0.97,0.16,0.1,0.0,0.0,0.0,0.0
M008,48,1,5,9,10.297539326620608,12.337026792614779,14.843294381345913,nan,nan,0,0.85,0.93,0.07,0.04,1.0,1.0,0.0,0.0
M008,49,1,3,7,10.243418169864526,12.542801269217307,14.769931440978326,1.0,1.0,0,1.0,0.94,0.02,0.0,1.0,0.0,1.0,0.0
M008,50,2,6,10,10.50409810959718,12.847187794679485,14.841539985398413,0.0,0.0,0,0.98,0.99,0.0,0.0,1.0,0.0,0.0,0.0
M008,51,2,6,10,10.318942220754252,12.847187794679485,14.841539985398413,nan,nan,0,0.97,1.0,0.12,0.1,0.0,0.0,0.0,0.0
M008,52,1,3,7,10.175653831334785,12.852895523228653,14.52582905334566,0.99,1.0,0,0.99,1.0,0.17,0.14,1.0,0.0,0.0,0.0
M008,53,1,3,7,10.175653831334785,12.852895523228653,14.52582905334566,nan,nan,1,1.0,0.98,0.23,0.19,1.0,0.0,0.0,0.0
M008,54,1,3,7,10.175653831334785,12.852895523228653,14.52582905334566,nan,nan,1,0.99,0.93,0.18,0.14,0.0,0.0,1.0,0.0
M008,55,1,3,7,10.175653831334785,12.852895523228653,14.52582905334566,nan,nan,1,0.86,0.93,0.24,0.2,1.0,0.0,1.0,0.0
M008,56,1,4,8,10.288606669517321,12.646912835543844,14.249928280991298,0.87,0.0,0,0.91,0.87,0.27,0.25,0.0,0.0,1.0,0.0
M008,57,1,4,8,10.177392829034943,12.950982692704201,14.249928280991298,nan,nan,0,0.89,0.9,0.26,0.22,0.0,0.0,1.0,0.0
M008,58,1,4,8,9.944629911497032,12.01932546973876,14.610064829967087,0.91,0.0,0,0.85,0.91,0.24,0.25,0.0,0.0,1.0,0.0
M008,59,1,4,8,9.944629911497032,12.01932546973876,14.610064829967087,nan,nan,1,0.88,0.88,0.27,0.23,0.0,1.0,0.0,1.0
M008,60,1,3,7,10.409465503407773,12.20296530071937,14.696492848350317,0.87,0.0,0,0.87,0.96,0.33,0.29,0.0,1.0,0.0,0.0
M008,61,1,3,7,10.409465503407773,12.20296530071937,14.696492848350317,nan,nan,1,0.91,0.95,0.32,0.31,0.0,1.0,0.0,0.0
M008,62,1,4,8,10.006816737091867,12.572464988235879,14.648409143479512,0.91,1.0,0,0.91,0.91,0.34,0.33,1.0,1.0,0.0,1.0
M008,63,1,4,8,10.006816737091867,12.572464988235879,14.648409143479512,nan,nan,1,0.77,0.85,0.34,0.35,0.0,0.0,0.0,0.0
M008,64,1,3,7,9.918369874601922,12.728314665191647,14.296399521583226,0.77,0.0,0,0.77,0.75,0.36,0.33,0.0,1.0,0.0,0.0
M008,65,1,3,7,10.007825991771824,12.536998473229687,13.930309206845777,0.8,0.0,0,0.8,0.76,0.38,0.33,0.0,0.0,0.0,1.0
M008,66,1,3,7,10.310580972520256,12.83691247736715,13.930309206845777,nan,nan,0,0.71,0.73,0.41,0.39,0.0,0.0,0.0,1.0
M008,67,2,6,10,10.154145492682801,12.811286446563827,14.233111386569362,0.39,1.0,0,0.65,0.7,0.42,0.39,0.0,1.0,0.0,1.0
M008,68,1,6,10,10.306280175125721,12.811286446563827,14.233111386569362,nan,nan,0,0.69,0.68,0.44,0.41,1.0,0.0,0.0,1.0
M008,69,1,4,10,10.027364359017156,12.55026540218023,14.233111386569362,nan,nan,0,0.62,0.56,0.4,0.41,0.0,0.0,0.0,0.0
M008,70,1,4,10,10.027364359017156,12.55026540218023,14.233111386569362,nan,nan,1,0.63,0.63,0.34,0.34,1.0,0.0,0.0,0.0
M008,71,1,4,10,10.027364359017156,12.55026540218023,14.233111386569362,nan,nan,1,0.54,0.6,0.31,0.33,1.0,0.0,0.0,0.0
M008,72,1,4,10,10.027364359017156,12.55026540218023,14.233111386569362,nan,nan,1,0.47,0.53,0.3,0.3,1.0,0.0,0.0,0.0
M008,73,1,3,10,10.19817376787978,12.611734535556025,14.233111386569362,nan,nan,0,0.46,0.45,0.33,0.26,0.0,1.0,1.0,0.0
M008,74,1,3,10,10.19817376787978,12.611734535556025,14.233111386569362,nan,nan,1,0.44,0.44,0.35,0.32,0.0,1.0,0.0,0.0
M008,75,1,4,10,10.165022680614129,12.422537611055304,14.233111386569362,nan,nan,0,0.41,0.45,0.32,0.39,0.0,0.0,1.0,0.0
M008,76,1,4,8,10.1204380600484,12.144087424552708,14.317430514573061,0.39,0.0,0,0.38,0.39,0.42,0.39,0.0,0.0,1.0,0.0
M008,77,2,6,10,10.042298985088564,12.455135700400206,14.058797537485589,0.4,0.0,0,0.33,0.33,0.42,0.4,0.0,0.0,1.0,0.0
M008,78,1,4,8,10.248705124569824,12.362124261846475,14.483629822119838,0.41,0.0,0,0.39,0.41,0.55,0.54,0.0,0.0,0.0,0.0
M008,79,2,4,8,10.171585681371653,12.362124261846475,14.483629822119838,nan,nan,0,0.35,0.32,0.64,0.65,0.0,0.0,1.0,0.0
M008,80,1,3,7,10.605350623111008,12.2765910155249,14.367011196869498,0.28,1.0,0,0.28,0.28,0.55,0.56,1.0,0.0,0.0,0.0
M008,81,1,4,8,10.582053075080694,12.337747162790038,14.507750506887533,0.32,0.0,0,0.31,0.32,0.63,0.6,1.0,0.0,0.0,0.0
M008,82,2,6,10,9.914307415294388,12.419710693715388,14.108441486492666,0.56,0.0,0,0.29,0.34,0.58,0.56,0.0,0.0,0.0,0.0
M008,83,2,5,9,10.104285968212935,12.612637341486334,14.61660205539738,0.56,0.0,0,0.31,0.28,0.56,0.54,0.0,0.0,0.0,0.0
M008,84,2,5,9,10.104285968212935,12.612637341486334,14.61660205539738,nan,nan,1,0.22,0.2,0.55,0.47,0.0,1.0,0.0,1.0
M008,85,2,5,9,10.104285968212935,12.612637341486334,14.61660205539738,nan,nan,1,0.27,0.24,0.55,0.54,0.0,1.0,0.0,0.0
M008,86,2,5,9,10.104285968212935,12.612637341486334,14.61660205539738,nan,nan,1,0.18,0.2,0.56,0.54,0.0,0.0,1.0,0.0
M008,87,2,6,10,10.065447237069748,12.220509594950272,14.227560987937977,0.6,0.0,0,0.2,0.18,0.62,0.6,1.0,0.0,0.0,0.0
M008,88,2,6,10,10.065447237069748,12.220509594950272,14.227560987937977,nan,nan,1,0.2,0.21,0.58,0.59,0.0,0.0,1.0,1.0
M008,89,2,6,10,10.018626523211424,12.114761462738898,14.212832564480777,0.64,1.0,0,0.12,0.18,0.67,0.64,0.0,0.0,1.0,1.0
M008,90,1,3,10,10.484611962496274,12.54045035856143,14.212832564480777,nan,nan,0,0.18,0.16,0.76,0.68,0.0,1.0,1.0,1.0
M008,91,1,3,10,10.484611962496274,12.54045035856143,14.212832564480777,nan,nan,1,0.13,0.04,0.75,0.71,0.0,0.0,1.0,0.0
M008,92,1,3,7,10.160158508217137,12.55441924673687,14.192320760217626,0.08,0.0,0,0.08,0.07,0.78,0.71,0.0,0.0,0.0,1.0
M008,93,2,3,7,10.635396955098258,12.55441924673687,14.192320760217626,nan,nan,0,0.0,0.05,0.69,0.64,1.0,0.0,1.0,1.0
M008,94,2,6,10,10.102812088158316,12.213878641057818,14.164015769143589,0.65,1.0,0,0.06,0.0,0.68,0.65,0.0,0.0,1.0,1.0
M008,95,2,6,10,10.102812088158316,12.213878641057818,14.164015769143589,nan,nan,1,0.11,0.03,0.71,0.66,1.0,0.0,0.0,1.0
M008,96,1,3,7,10.049058815613535,12.505154228509127,14.865942525037099,0.24,0.0,0,0.24,0.11,0.74,0.67,0.0,0.0,0.0,0.0
M008,97,1,3,7,9.911149770381599,12.505154228509127,14.865942525037099,nan,nan,0,0.14,0.13,0.72,0.73,0.0,0.0,0.0,1.0
M008,98,1,3,7,10.410469402175295,12.505154228509127,14.865942525037099,nan,nan,0,0.11,0.12,0.76,0.72,0.0,0.0,1.0,1.0
M008,99,1,3,7,10.602070126966282,12.456685232713426,14.481132293371047,0.13,0.0,0,0.13,0.05,0.72,0.72,0.0,0.0,0.0,1.0
