Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M001,27,nan,nan,nan,nan,nan,nan,0.65,1.0,1.0,0.74,0.65,0.43,0.33,1.0,1.0,0.0,0.0
M001,28,nan,nan,nan,nan,nan,nan,nan,nan,0.0,0.66,0.73,0.29,0.38,1.0,0.0,0.0,0.0
M001,29,2,3,nan,10.229024922817189,11.996004141474259,nan,nan,nan,0.0,0.75,0.65,0.34,0.41,0.0,0.0,1.0,0.0
M001,30,2,3,nan,10.229024922817189,11.996004141474259,nan,nan,nan,0.0,0.63,0.63,0.26,0.32,0.0,0.0,1.0,0.0
M001,31,nan,nan,nan,nan,nan,nan,0.7,0.0,1.0,0.72,0.7,0.2,0.29,1.0,0.0,1.0,0.0
M001,32,2,4,nan,10.736345977009478,11.645547899923258,nan,nan,nan,0.0,0.58,0.51,0.31,0.27,0.0,1.0,1.0,1.0
M001,33,2,6,nan,11.314199942893538,11.594912937684057,nan,nan,nan,0.0,0.47,0.47,0.39,0.38,1.0,0.0,1.0,0.0
M001,34,2,3,10,10.774565224013713,11.012780587967427,11.82351139457387,0.34,0.0,0.0,0.54,0.47,0.4,0.34,1.0,0.0,1.0,0.0
M001,35,2,3,10,10.866547631123467,11.012780587967427,11.82351139457387,nan,nan,0.0,0.49,0.55,0.44,0.41,1.0,0.0,0.0,0.0
M001,36,2,3,10,11.809623468077916,11.012780587967427,11.82351139457387,nan,nan,0.0,0.39,0.42,0.48,0.45,1.0,0.0,0.0,0.0
M001,37,2,3,10,11.176546516420785,11.012780587967427,11.82351139457387,nan,nan,0.0,0.35,0.31,0.51,0.46,1.0,0.0,1.0,0.0
M001,38,2,3,10,11.176546516420785,11.012780587967427,11.82351139457387,nan,nan,0.0,0.36,0.26,0.4,0.46,1.0,0.0,0.0,0.0
M001,39,nan,nan,nan,nan,nan,nan,0.28,0.0,1.0,0.36,0.28,0.49,0.41,0.0,0.0,1.0,0.0
