Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M018,0,,,,,,,nan,nan,1,0.23,0.19,1.0,1.0,0.0,1.0,1.0,0.0
M018,1,1,3,7,10.15957585335309,12.353118452629133,14.443969146032941,0.24,0.0,0,0.24,0.17,0.92,0.92,0.0,1.0,0.0,0.0
M018,2,1,3,7,10.15957585335309,12.353118452629133,14.443969146032941,nan,nan,0,0.21,0.27,0.92,0.93,0.0,0.0,0.0,0.0
M018,3,2,5,9,10.680687951212349,12.654392854165962,14.575285293417437,0.91,0.0,0,0.24,0.26,0.91,0.9,0.0,1.0,0.0,0.0
M018,4,1,4,9,10.810352809484357,12.315141146221322,14.575285293417437,nan,nan,0,0.23,0.28,0.89,0.88,1.0,0.0,0.0,1.0
M018,5,1,4,9,10.081428671373033,12.315141146221322,14.575285293417437,nan,nan,0,0.36,0.23,0.88,0.92,0.0,1.0,0.0,0.0
M018,6,2,6,10,10.257421344510476,12.629672724740885,14.58395113014376,0.85,0.0,0,0.34,0.35,0.85,0.85,1.0,1.0,0.0,0.0
M018,7,2,6,10,10.257421344510476,12.629672724740885,14.58395113014376,nan,nan,1,0.38,0.34,0.78,0.74,1.0,0.0,0.0,0.0
M018,8,2,6,10,10.257421344510476,12.629672724740885,14.58395113014376,nan,nan,1,0.34,0.32,0.78,0.79,0.0,0.0,0.0,1.0
M018,9,2,6,10,10.46593935855799,12.123569515991221,14.747009988407626,0.79,0.0,0,0.34,0.38,0.8,0.79,0.0,0.0,1.0,0.0
M018,10,2,6,10,10.646194988690695,12.123569515991221,14.747009988407626,nan,nan,0,0.42,0.32,0.82,0.78,0.0,0.0,1.0,0.0
M018,11,2,5,9,10.760808780184561,12.755601177359495,14.99374531986905,0.81,1.0,0,0.37,0.33,0.81,0.81,0.0,0.0,1.0,0.0
M018,12,1,5,9,10.44058924208366,12.755601177359495,14.99374531986905,nan,nan,0,0.36,0.38,0.78,0.74,0.0,1.0,1.0,0.0
