Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M020,0,,,,,,,nan,nan,1,0.23,0.19,1.0,1.0,0.0,1.0,1.0,0.0
M020,1,,,,,,,nan,nan,0,0.24,0.17,0.92,0.92,0.0,1.0,0.0,0.0
M020,2,,,,,,,nan,nan,0,0.21,0.27,0.92,0.93,0.0,0.0,0.0,0.0
M020,3,1,4,,10.371741282273433,12.916172385201207,,nan,nan,0,0.24,0.26,0.91,0.9,0.0,1.0,0.0,0.0
M020,4,2,4,9,10.321515545805596,12.463900074078992,14.634801008120121,0.89,0.0,0,0.23,0.28,0.89,0.88,1.0,0.0,0.0,1.0
M020,5,2,5,8,10.46264778650584,12.485330895484367,14.307478610520775,0.23,1.0,0,0.36,0.23,0.88,0.92,0.0,1.0,0.0,0.0
M020,6,2,5,8,10.46264778650584,12.485330895484367,14.307478610520775,nan,nan,1,0.34,0.35,0.85,0.85,1.0,1.0,0.0,0.0
M020,7,2,5,9,10.378975494193583,12.488889588137681,14.341634829459508,0.78,0.0,0,0.38,0.34,0.78,0.74,1.0,0.0,0.0,0.0
M020,8,2,5,9,10.081577112425293,12.387400735035044,14.311289702218346,0.78,0.0,0,0.34,0.32,0.78,0.79,0.0,0.0,0.0,1.0
M020,9,2,6,10,10.205665722569393,12.302103916772467,14.246030489404802,0.79,0.0,0,0.34,0.38,0.8,0.79,0.0,0.0,1.0,0.0
M020,10,1,3,7,10.062229754767031,12.360713050737104,14.268961980469612,0.42,0.0,0,0.42,0.32,0.82,0.78,0.0,0.0,1.0,0.0
M020,11,1,3,7,10.062229754767031,12.360713050737104,14.268961980469612,nan,nan,1,0.37,0.33,0.81,0.81,0.0,0.0,1.0,0.0
M020,12,1,3,7,10.062229754767031,12.360713050737104,14.268961980469612,nan,nan,1,0.36,0.38,0.78,0.74,0.0,1.0,1.0,0.0
M020,13,2,5,9,10.153115169952798,12.57631405671782,14.582342845606036,0.81,1.0,0,0.39,0.38,0.81,0.78,1.0,0.0,1.0,0.0
M020,14,2,6,10,10.541673793984955,12.42921930698867,14.367142196737404,0.73,0.0,0,0.41,0.37,0.76,0.73,0.0,0.0,0.0,0.0
M020,15,2,5,9,10.747183524566935,12.904158659246605,14.776852798131586,0.8,0.0,0,0.31,0.4,0.8,0.74,1.0,0.0,0.0,0.0
M020,16,2,5,9,10.747183524566935,12.904158659246605,14.776852798131586,nan,nan,1,0.34,0.34,0.79,0.76,1.0,0.0,0.0,0.0
M020,17,2,5,9,10.747183524566935,12.904158659246605,14.776852798131586,nan,nan,1,0.34,0.35,0.75,0.75,1.0,0.0,0.0,0.0
M020,18,1,4,8,10.718015032136464,12.492257140398578,14.3828923658657,0.38,0.0,0,0.39,0.38,0.79,0.78,1.0,0.0,1.0,0.0
M020,19,2,5,9,10.451865593822731,12.840628413370723,14.283089632121118,0.78,0.0,0,0.37,0.36,0.78,0.76,1.0,0.0,0.0,1.0
M020,20,2,5,9,10.916484034423775,12.353785132090707,14.29835240999455,0.72,0.0,0,0.41,0.39,0.72,0.69,0.0,0.0,0.0,1.0
M020,21,2,5,9,10.465719422641996,12.816835618927144,14.459123572763929,0.74,0.0,0,0.52,0.44,0.74,0.72,0.0,0.0,0.0,1.0
M020,22,2,5,9,10.465719422641996,12.816835618927144,14.459123572763929,nan,nan,1,0.44,0.47,0.64,0.64,0.0,0.0,1.0,0.0
M020,23,2,5,9,10.465719422641996,12.816835618927144,14.459123572763929,nan,nan,1,0.57,0.5,0.67,0.63,0.0,0.0,0.0,1.0
M020,24,2,5,9,10.363413117989694,12.56664422747781,14.371152462750615,0.67,0.0,0,0.55,0.57,0.67,0.63,0.0,0.0,0.0,0.0
M020,25,2,5,9,10.363413117989694,12.56664422747781,14.371152462750615,nan,nan,1,0.62,0.61,0.64,0.6,0.0,1.0,0.0,1.0
M020,26,2,5,9,10.39468181150005,12.38274072558852,14.273499472605181,0.61,1.0,0,0.59,0.65,0.61,0.57,0.0,1.0,1.0,0.0
M020,27,2,5,9,10.39468181150005,12.38274072558852,14.273499472605181,nan,nan,1,0.58,0.6,0.57,0.59,0.0,1.0,0.0,0.0
M020,28,1,3,7,10.586548268973274,12.981123965757433,14.646667780256394,0.58,0.0,0,0.58,0.56,0.56,0.58,0.0,1.0,0.0,0.0
M020,29,2,6,10,10.337034739681258,12.444208596763929,14.468480413797806,0.55,1.0,0,0.53,0.56,0.56,0.55,0.0,0.0,0.0,1.0
M020,30,2,5,10,10.80402586521086,12.371273975815711,14.468480413797806,nan,nan,0,0.57,0.6,0.5,0.53,0.0,0.0,0.0,1.0
M020,31,2,5,9,10.262209134365548,12.574928539936082,14.356661945621454,0.49,0.0,0,0.6,0.65,0.49,0.51,0.0,0.0,0.0,0.0
M020,32,2,6,10,10.513311706465174,12.005865432478458,14.334543219654734,0.48,1.0,0,0.63,0.66,0.46,0.48,0.0,1.0,0.0,1.0
M020,33,2,6,10,10.513311706465174,12.005865432478458,14.334543219654734,nan,nan,1,0.62,0.68,0.49,0.4,0.0,0.0,0.0,1.0
M020,34,1,4,10,10.386024925912352,12.852082777513715,14.334543219654734,nan,nan,0,0.63,0.65,0.47,0.45,0.0,0.0,1.0,1.0
M020,35,1,4,10,10.386024925912352,12.852082777513715,14.334543219654734,nan,nan,1,0.71,0.76,0.45,0.44,1.0,0.0,0.0,0.0
M020,36,1,3,7,10.441974496985495,12.613362487543782,14.371118318580557,0.74,0.0,0,0.74,0.7,0.41,0.4,0.0,0.0,0.0,0.0
M020,37,1,3,7,10.441974496985495,12.613362487543782,14.371118318580557,nan,nan,1,0.75,0.69,0.42,0.35,1.0,1.0,0.0,0.0
M020,38,1,3,7,10.952989506022277,12.590792522962147,14.369671208398358,0.68,1.0,0,0.68,0.81,0.35,0.34,1.0,0.0,0.0,0.0
M020,39,1,3,7,10.504571468933136,12.76045054234055,14.417218301408866,0.74,1.0,0,0.74,0.73,0.34,0.32,1.0,0.0,0.0,0.0
M020,40,2,5,9,10.610066905832355,12.531169106357993,14.392677347990684,0.32,0.0,0,0.78,0.79,0.32,0.23,0.0,1.0,0.0,0.0
M020,41,2,6,10,10.448230913661973,12.487623910692491,14.328413002502202,0.26,0.0,0,0.77,0.76,0.28,0.26,1.0,1.0,0.0,0.0
M020,42,1,4,8,10.417640751802537,12.522466695209005,14.463685501417785,0.8,0.0,0,0.74,0.8,0.24,0.2,0.0,0.0,0.0,0.0
M020,43,1,4,8,10.417640751802537,12.522466695209005,14.463685501417785,nan,nan,1,0.75,0.83,0.27,0.22,0.0,1.0,0.0,0.0
M020,44,1,4,8,10.268493000279705,12.690735180847696,14.699914271357557,0.78,1.0,0,0.81,0.78,0.2,0.19,0.0,1.0,0.0,0.0
M020,45,1,3,7,10.65239529707469,12.446210717051144,14.442102035493008,0.89,1.0,0,0.89,0.85,0.15,0.17,1.0,1.0,1.0,0.0
M020,46,1,3,7,10.373848513041594,12.895374904641358,14.479722548509017,0.81,0.0,0,0.81,0.89,0.13,0.15,0.0,0.0,1.0,0.0
M020,47,1,3,7,10.529934895104816,12.895374904641358,14.479722548509017,nan,nan,0,0.88,0.97,0.16,0.1,0.0,0.0,0.0,0.0
M020,48,1,3,7,10.469629264633113,12.760339741169446,14.686367740054266,0.85,1.0,0,0.85,0.93,0.07,0.04,1.0,1.0,0.0,0.0
M020,49,1,3,7,10.476483538997854,12.760339741169446,14.686367740054266,nan,nan,0,1.0,0.94,0.02,0.0,1.0,0.0,1.0,0.0
M020,50,2,3,7,10.966773372772877,12.760339741169446,14.686367740054266,nan,nan,0,0.98,0.99,0.0,0.0,1.0,0.0,0.0,0.0
M020,51,1,4,8,10.25337416351249,12.80324724428283,14.852159434518398,1.0,0.0,0,0.97,1.0,0.12,0.1,0.0,0.0,0.0,0.0
M020,52,1,4,8,10.341131370358198,12.802591140662116,14.852159434518398,nan,nan,0,0.99,1.0,0.17,0.14,1.0,0.0,0.0,0.0
M020,53,2,5,9,10.73023630107491,12.46895207196576,14.065272937434202,0.23,0.0,0,1.0,0.98,0.23,0.19,1.0,0.0,0.0,0.0
M020,54,2,5,9,10.73023630107491,12.46895207196576,14.065272937434202,nan,nan,1,0.99,0.93,0.18,0.14,0.0,0.0,1.0,0.0
M020,55,1,3,7,10.325302535740775,12.659268652005267,14.452398845391144,0.86,1.0,0,0.86,0.93,0.24,0.2,1.0,0.0,1.0,0.0
M020,56,1,3,7,10.764386159829883,12.659268652005267,14.452398845391144,nan,nan,0,0.91,0.87,0.27,0.25,0.0,0.0,1.0,0.0
M020,57,2,6,10,10.791310175329272,12.417132606238738,14.280350064753293,0.22,0.0,0,0.89,0.9,0.26,0.22,0.0,0.0,1.0,0.0
M020,58,2,6,10,10.408870721810672,12.849815537807444,14.4227048005705,0.25,0.0,0,0.85,0.91,0.24,0.25,0.0,0.0,1.0,0.0
M020,59,1,3,7,10.487481978070718,12.372049584027991,14.577729031214403,0.88,0.0,0,0.88,0.88,0.27,0.23,0.0,1.0,0.0,1.0
M020,60,1,4,7,10.294175440099934,12.853698265309504,14.577729031214403,nan,nan,0,0.87,0.96,0.33,0.29,0.0,1.0,0.0,0.0
M020,61,2,5,9,10.371813252822903,12.277903400794457,14.703308938107511,0.32,0.0,0,0.91,0.95,0.32,0.31,0.0,1.0,0.0,0.0
M020,62,2,5,9,10.371813252822903,12.277903400794457,14.703308938107511,nan,nan,1,0.91,0.91,0.34,0.33,1.0,1.0,0.0,1.0
M020,63,2,5,9,10.371813252822903,12.277903400794457,14.703308938107511,nan,nan,1,0.77,0.85,0.34,0.35,0.0,0.0,0.0,0.0
M020,64,2,5,9,10.371813252822903,12.277903400794457,14.703308938107511,nan,nan,1,0.77,0.75,0.36,0.33,0.0,1.0,0.0,0.0
M020,65,1,3,7,10.583434789492458,12.573802451886877,14.397894710768014,0.8,0.0,0,0.8,0.76,0.38,0.33,0.0,0.0,0.0,1.0
M020,66,1,3,7,10.782361390578444,12.689833373111469,14.200037625534605,0.71,0.0,0,0.71,0.73,0.41,0.39,0.0,0.0,0.0,1.0
M020,67,1,3,7,10.501167429276393,12.353925056231674,14.278170528697956,0.65,0.0,0,0.65,0.7,0.42,0.39,0.0,1.0,0.0,1.0
M020,68,1,3,7,10.501167429276393,12.353925056231674,14.278170528697956,nan,nan,1,0.69,0.68,0.44,0.41,1.0,0.0,0.0,1.0
M020,69,2,6,10,10.149993321803777,11.647510003069328,14.251852739551396,0.41,0.0,0,0.62,0.56,0.4,0.41,0.0,0.0,0.0,0.0
M020,70,1,3,7,10.311574906449096,12.355140521663998,14.389394486654055,0.63,1.0,0,0.63,0.63,0.34,0.34,1.0,0.0,0.0,0.0
M020,71,2,5,9,10.799872327592311,12.800075853610906,14.633362266609765,0.31,0.0,0,0.54,0.6,0.31,0.33,1.0,0.0,0.0,0.0
M020,72,1,3,7,10.750407470477512,12.556023382730928,14.46427331670202,0.47,1.0,0,0.47,0.53,0.3,0.3,1.0,0.0,0.0,0.0
M020,73,1,4,8,10.552616330351157,12.811886388291896,14.399699665220396,0.45,1.0,0,0.46,0.45,0.33,0.26,0.0,1.0,1.0,0.0
M020,74,2,6,10,10.881210765590367,12.569025950571813,13.958549984217825,0.32,0.0,0,0.44,0.44,0.35,0.32,0.0,1.0,0.0,0.0
M020,75,2,6,10,10.881210765590367,12.569025950571813,13.958549984217825,nan,nan,1,0.41,0.45,0.32,0.39,0.0,0.0,1.0,0.0
M020,76,2,6,10,10.881210765590367,12.569025950571813,13.958549984217825,nan,nan,1,0.38,0.39,0.42,0.39,0.0,0.0,1.0,0.0
M020,77,1,3,7,10.288285905855446,12.3318143641809,14.323394814033236,0.33,0.0,0,0.33,0.33,0.42,0.4,0.0,0.0,1.0,0.0
M020,78,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,0,0.39,0.41,0.55,0.54,0.0,0.0,0.0,0.0
M020,79,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,1,0.35,0.32,0.64,0.65,0.0,0.0,1.0,0.0
M020,80,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,0,0.28,0.28,0.55,0.56,1.0,0.0,0.0,0.0
M020,81,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,0,0.31,0.32,0.63,0.6,1.0,0.0,0.0,0.0
M020,82,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,0,0.29,0.34,0.58,0.56,0.0,0.0,0.0,0.0
M020,83,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,0,0.31,0.28,0.56,0.54,0.0,0.0,0.0,0.0
M020,84,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,1,0.22,0.2,0.55,0.47,0.0,1.0,0.0,1.0
M020,85,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,1,0.27,0.24,0.55,0.54,0.0,1.0,0.0,0.0
M020,86,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,0,0.18,0.2,0.56,0.54,0.0,0.0,1.0,0.0
M020,87,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,0,0.2,0.18,0.62,0.6,1.0,0.0,0.0,0.0
M020,88,2,3,7,10.618730821104691,12.3318143641809,14.323394814033236,nan,nan,0,0.2,0.21,0.58,0.59,0.0,0.0,1.0,1.0
M020,89,2,3,7,10.659445733035682,12.3318143641809,14.323394814033236,nan,nan,0,0.12,0.18,0.67,0.64,0.0,0.0,1.0,1.0
