Subject,trial_number,Move_1,Move_2,Move_3,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward,Shock,trial_type
1001,0,left,up,down,1,4,8,8.47211820001894,8.781452949996037,9.032102105449212,0.0,0.0,0.0
1001,1,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.65,0.0,1.0
1001,2,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.76,0.0,1.0
1001,3,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.76,0.0,1.0
1001,4,up,up,right,2,5,9,8.518454358940744,8.785150550171238,9.047189425519718,0.9,0.0,0.0
1001,5,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.64,1.0,1.0
1001,6,up,up,right,2,5,9,9.061089068111414,9.365444811660382,9.668273110921746,0.72,0.0,0.0
1001,7,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.21,0.0,1.0
1001,8,up,up,right,2,5,9,9.24429300552356,9.546884304882042,9.823441432738036,0.61,0.0,0.0
1001,9,up,right,left,2,6,10,9.280627969403213,9.64463404436674,10.01481584136809,0.5,0.0,0.0
1001,10,up,up,right,2,5,9,8.926381068394221,9.261082172351962,9.559558778486462,0.48,0.0,0.0
1001,11,left,left,up,1,3,7,8.806493596483506,9.13745826977356,9.493039466844039,0.34,0.0,0.0
1001,12,up,up,right,2,5,9,9.080093246740944,9.330136847358972,9.596813288597787,0.32,0.0,0.0
1001,13,left,up,down,1,4,8,8.661269897698276,9.025324176031972,9.359286831140707,0.44,0.0,0.0
1001,14,up,right,left,2,6,10,8.780692742681367,9.203488518057384,9.593202052793913,0.24,1.0,0.0
1001,15,left,up,down,1,4,8,8.801336840128897,9.136447003240391,9.445204317013577,0.47,0.0,0.0
1001,16,left,up,down,1,4,8,9.059760127980098,9.60096915553413,9.961872138552735,0.53,0.0,0.0
1001,17,up,up,right,2,5,9,8.691282855701502,9.050719318136544,9.411518864757454,0.25,1.0,0.0
1001,18,left,up,down,1,4,8,8.87253756933751,9.190507082715158,9.487971083333832,0.59,0.0,0.0
1001,19,left,up,down,1,4,8,8.690672279681166,9.024004608777432,9.324043472744961,0.53,0.0,0.0
1001,20,left,up,down,1,4,8,9.0413487838523,9.334912663192881,9.562416836633929,0.6,1.0,0.0
1001,21,left,left,up,1,3,7,8.498106176625697,8.81821069760008,9.068760768348511,0.68,0.0,0.0
1001,22,left,left,up,1,3,7,8.552839094808405,8.853099225633741,9.120125141304925,0.72,0.0,0.0
1001,23,left,left,up,1,3,7,8.880121231475641,9.17805119800505,9.487178740439958,0.74,0.0,0.0
1001,24,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.13,1.0,1.0
1001,25,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.69,0.0,1.0
1001,26,left,left,up,1,3,7,8.963010608423247,9.26294134955333,9.601984773760705,0.8,0.0,0.0
1001,27,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.16,0.0,1.0
1001,28,left,left,up,1,3,7,9.098786111939262,9.448236108140009,9.831709649678487,0.74,0.0,0.0
1001,29,left,left,up,1,3,7,8.932377701522455,9.257643330544852,9.556306724738533,0.78,0.0,0.0
1001,30,left,left,up,1,3,7,9.213608882541848,9.537040105537926,9.867418973984059,0.77,0.0,0.0
1001,31,left,left,up,1,3,7,8.758645056827845,9.062037737213359,9.428337489200203,0.72,0.0,0.0
1001,32,left,up,down,1,4,8,8.766977879674414,9.048880895163165,9.30162421924706,0.64,0.0,0.0
1001,33,left,left,up,1,3,7,8.562308713797393,8.865646161154473,9.099622306511264,0.6,0.0,0.0
1001,34,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.4,1.0,1.0
1001,35,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.57,0.0,1.0
1001,36,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.49,1.0,1.0
1001,37,up,right,left,2,6,10,8.481747827417166,8.786185918389492,9.128408087052776,0.19,0.0,0.0
1001,38,left,left,up,1,3,7,8.702396075709657,9.005155082626516,9.245177068719386,0.5,0.0,0.0
1001,39,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.44,1.0,1.0
1001,40,left,left,up,1,3,7,9.00853199649373,9.28177715113452,9.580369244509711,0.44,0.0,0.0
1001,41,left,up,down,1,4,8,8.566650029809352,8.871421192679009,9.180389396196006,0.45,0.0,0.0
1001,42,left,up,down,1,4,8,8.825973783392328,9.100814000937135,9.350692237215299,0.47,0.0,0.0
1001,43,left,left,up,1,3,7,8.76966187009657,9.00614860764199,9.30663368752721,0.47,1.0,0.0
1001,44,up,right,left,2,6,10,9.132367793052254,9.499585082797239,9.804582533709436,0.63,0.0,0.0
1001,45,up,right,left,2,6,10,8.663432689181718,9.046776349417996,9.377759433717074,0.59,0.0,0.0
1001,46,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.39,0.0,1.0
1001,47,up,right,left,2,6,10,9.283497743646876,9.536337809217002,9.770161980060948,0.81,0.0,0.0
1001,48,up,right,left,2,6,10,9.427919057168765,9.695662667460965,9.872562340515287,0.82,0.0,0.0
1001,49,up,right,left,2,6,10,9.427919057168765,9.695662667460965,9.872562340515287,0.82,0.0,0.0
1001,50,up,right,left,2,6,10,8.480118620460416,8.844791508709022,9.111522178739506,0.76,1.0,0.0
1001,51,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.58,0.0,1.0
1001,52,up,up,right,2,5,9,8.5475206563151,8.835599059097149,9.102193822403024,0.63,0.0,0.0
1001,53,left,left,up,1,3,7,8.561869192791164,8.818907972737179,9.135617168835779,0.58,0.0,0.0
1001,54,up,up,right,2,5,9,8.980917825639153,9.251028756992127,9.564021607160612,0.61,0.0,0.0
1001,55,up,up,right,2,5,9,8.980917825639153,9.251028756992127,9.564021607160612,0.61,0.0,0.0
1001,56,left,left,up,1,3,7,8.524663220795446,8.857957723635991,9.126973702049327,0.6,1.0,0.0
1001,57,up,right,left,2,6,10,8.549601435121986,8.918754224071563,9.277906152725336,0.5,0.0,0.0
1001,58,up,up,right,2,5,9,8.776961333198415,9.075100180996742,9.328957538521536,0.5,0.0,0.0
1001,59,left,up,down,1,4,8,8.496984109290679,8.8359552284428,9.185845415139738,0.5,0.0,0.0
1001,60,left,left,up,1,3,7,8.729501098468063,8.984780120662435,9.218758609239558,0.58,0.0,0.0
1001,61,left,left,up,1,3,7,8.756166934965222,9.03410087157772,9.30075521960498,0.63,0.0,0.0
1001,62,left,left,up,1,3,7,8.646181238646022,8.915598242318083,9.198828524210512,0.58,0.0,0.0
1001,63,up,up,right,2,5,9,8.374854845928894,8.642806333253247,8.914042679398335,0.4,1.0,0.0
1001,64,up,right,left,2,6,10,8.876993368354306,9.110908255262075,9.36480979920907,0.25,0.0,0.0
1001,65,left,up,down,1,4,8,8.566394618896993,8.881283803031693,9.410223064442107,0.52,0.0,0.0
1001,66,left,left,up,1,3,7,8.424384478113097,8.678290373753953,8.978316852132593,0.66,1.0,0.0
1001,67,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.68,1.0,1.0
1001,68,left,left,up,1,3,7,8.968099076671024,9.17630014363931,9.39992628901291,0.72,0.0,0.0
1001,69,left,left,up,1,3,7,8.545591182532007,8.81075925998448,9.143992839120983,0.74,0.0,0.0
1001,70,left,left,up,1,3,7,8.508767155295573,8.797675727227215,9.132860203867494,0.82,0.0,0.0
1001,71,nan,nan,nan,nan,nan,nan,nan,nan,nan,0.78,1.0,1.0
1001,72,left,up,down,1,4,8,8.45541774078174,8.82210178074638,9.140121505966817,0.77,0.0,0.0
1001,73,left,left,up,1,3,7,8.481704979977621,8.774305796154295,9.103567283703342,0.77,0.0,0.0
1001,74,left,up,down,1,4,8,8.530619014957665,8.867089584288806,9.133459398535706,0.76,0.0,0.0
1001,75,left,left,up,1,3,7,8.651672740626054,8.878201130570233,9.19768670688336,0.79,0.0,0.0
