Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M003,0,1,3,,10.194487877689426,12.871568480753922,,nan,nan,0.0,0.0,0.0,0.76,0.71,0.0,0.0,0.0,1.0
M003,1,nan,nan,nan,nan,nan,nan,0.79,1.0,1.0,0.04,0.06,0.79,0.76,1.0,0.0,1.0,0.0
M003,2,1,4,nan,11.372689376479684,14.725478125545123,nan,nan,nan,0.0,0.04,0.09,0.8,0.76,1.0,0.0,0.0,0.0
M003,3,1,4,8,10.591497193325267,12.541664281603516,14.583196506058812,0.08,0.0,0.0,0.1,0.08,0.81,0.74,1.0,0.0,0.0,0.0
M003,4,1,4,8,10.313341989855871,13.381547415211571,14.583196506058812,nan,nan,0.0,0.12,0.14,0.76,0.73,0.0,1.0,0.0,0.0
M003,5,1,3,7,10.396298315928107,12.066717146307383,14.499207154986834,0.14,1.0,0.0,0.14,0.13,0.81,0.76,1.0,0.0,0.0,0.0
M003,6,2,5,9,10.078265200882925,12.941793091720683,14.279842990912584,0.71,0.0,0.0,0.13,0.08,0.71,0.65,0.0,1.0,0.0,1.0
M003,7,nan,nan,nan,nan,nan,nan,0.2,0.0,1.0,0.2,0.18,0.7,0.68,0.0,1.0,1.0,1.0
M003,8,nan,nan,nan,nan,nan,nan,0.66,0.0,1.0,0.18,0.17,0.66,0.65,0.0,1.0,0.0,0.0
M003,9,2,5,9,10.011875770542247,12.615122535309638,14.720064954040936,0.67,0.0,0.0,0.18,0.18,0.67,0.64,0.0,0.0,0.0,0.0
M003,10,2,5,9,10.770298891020502,12.845995923467854,14.435416689680096,0.62,0.0,0.0,0.19,0.19,0.62,0.57,0.0,0.0,0.0,1.0
M003,11,nan,nan,nan,nan,nan,nan,0.22,0.0,1.0,0.2,0.22,0.64,0.6,1.0,0.0,0.0,1.0
M003,12,nan,nan,nan,nan,nan,nan,0.66,1.0,1.0,0.25,0.22,0.66,0.58,0.0,0.0,1.0,1.0
M003,13,2,5,9,10.076277816106085,12.513023445918407,14.46728982912282,0.61,0.0,0.0,0.24,0.25,0.61,0.6,0.0,0.0,0.0,1.0
M003,14,2,5,9,10.359821754649602,12.566315284183474,14.504168419896814,0.57,0.0,0.0,0.23,0.26,0.57,0.54,0.0,1.0,0.0,1.0
M003,15,2,5,9,10.518272592065841,12.779209150070528,14.612899154867591,0.53,0.0,0.0,0.27,0.25,0.53,0.51,0.0,0.0,0.0,0.0
M003,16,2,5,9,9.931602430655403,12.246408597874506,14.686231544218572,0.54,1.0,0.0,0.29,0.3,0.54,0.47,0.0,0.0,1.0,0.0
M003,17,2,5,9,10.352086452743606,12.674334015209752,14.550034261214932,0.53,1.0,0.0,0.36,0.34,0.53,0.49,0.0,0.0,1.0,0.0
M003,18,2,5,9,10.5022218740869,12.53092162500252,14.474688042183516,0.51,1.0,0.0,0.33,0.34,0.51,0.51,1.0,0.0,1.0,0.0
M003,19,2,5,9,10.925209793451359,12.61056162616751,14.277993521332974,0.49,1.0,0.0,0.36,0.36,0.49,0.48,0.0,0.0,1.0,1.0
M003,20,2,6,9,10.359957326628319,13.36166017762298,14.277993521332974,nan,nan,0.0,0.4,0.4,0.53,0.52,0.0,1.0,0.0,1.0
M003,21,2,5,9,10.507835558220904,12.987922712591171,14.671005304714527,0.5,0.0,0.0,0.43,0.46,0.5,0.43,0.0,0.0,0.0,1.0
M003,22,2,5,9,10.860938633427395,12.851424493270315,14.454404800520024,0.47,0.0,0.0,0.45,0.48,0.47,0.37,0.0,0.0,0.0,0.0
M003,23,2,6,10,10.340357970276273,13.433266283784178,14.583586819458105,0.41,1.0,0.0,0.46,0.48,0.36,0.41,1.0,0.0,0.0,1.0
M003,24,nan,nan,nan,nan,nan,nan,0.47,0.0,1.0,0.47,0.51,0.31,0.31,0.0,0.0,0.0,1.0
M003,25,2,5,9,10.398055730460328,12.478586824478953,14.818559167795684,0.37,0.0,0.0,0.52,0.53,0.37,0.27,0.0,0.0,0.0,1.0
M003,26,1,3,7,10.443198521227714,12.498554401017827,14.646274297929267,0.49,1.0,0.0,0.49,0.54,0.27,0.28,1.0,0.0,1.0,0.0
M003,27,nan,nan,nan,nan,nan,nan,0.37,1.0,1.0,0.55,0.56,0.37,0.22,0.0,0.0,1.0,0.0
M003,28,1,3,nan,10.04167984727519,12.879623129984793,nan,nan,nan,0.0,0.58,0.57,0.31,0.34,0.0,0.0,1.0,1.0
M003,29,1,3,7,10.359062216825805,12.435612515871071,14.648816690952117,0.6,1.0,0.0,0.6,0.57,0.28,0.28,1.0,0.0,0.0,0.0
M003,30,1,3,7,10.640811249327271,12.50957690496216,14.881363137745211,0.62,0.0,0.0,0.62,0.6,0.19,0.23,0.0,0.0,1.0,1.0
M003,31,1,3,7,10.481295586077977,12.279499876645787,14.647438208467975,0.59,0.0,0.0,0.59,0.63,0.22,0.24,0.0,0.0,1.0,1.0
M003,32,1,3,7,10.625763094495596,12.230097447798471,14.70596513356486,0.64,1.0,0.0,0.64,0.65,0.18,0.11,1.0,0.0,0.0,0.0
M003,33,1,3,7,10.464553953128416,12.31377715916824,14.365795290329515,0.71,0.0,0.0,0.71,0.69,0.16,0.19,0.0,0.0,1.0,0.0
M003,34,nan,nan,nan,nan,nan,nan,0.7,0.0,1.0,0.7,0.7,0.12,0.16,1.0,0.0,1.0,0.0
M003,35,1,4,8,9.95400628585412,12.244230742838226,14.436164176661805,0.71,0.0,0.0,0.75,0.71,0.18,0.11,0.0,0.0,1.0,1.0
M003,36,1,4,8,10.313749375281077,12.430681378066765,14.648236242038365,0.73,0.0,0.0,0.74,0.73,0.18,0.21,1.0,0.0,1.0,0.0
M003,37,1,4,8,10.157782350403068,12.108229286023743,14.756127434980954,0.74,0.0,0.0,0.71,0.74,0.19,0.21,0.0,0.0,0.0,0.0
M003,38,1,4,8,10.652223062434132,12.4386342646294,14.53658451674255,0.73,1.0,0.0,0.73,0.73,0.22,0.16,0.0,1.0,1.0,0.0
M003,39,1,4,8,10.277675512989845,12.266633259053378,14.707053726338017,0.76,0.0,0.0,0.75,0.76,0.19,0.15,0.0,0.0,0.0,0.0
M003,40,nan,nan,nan,nan,nan,nan,0.1,0.0,1.0,0.76,0.79,0.1,0.11,1.0,0.0,0.0,0.0
M003,41,1,4,8,10.293905989368795,12.260502727674975,14.708819174764358,0.8,0.0,0.0,0.78,0.8,0.1,0.09,1.0,0.0,0.0,0.0
M003,42,1,4,8,10.336232230445603,12.243794904032256,14.161353751476781,0.84,1.0,0.0,0.8,0.84,0.08,0.08,1.0,1.0,0.0,0.0
M003,43,nan,nan,nan,nan,nan,nan,0.0,0.0,1.0,0.83,0.86,0.03,0.0,1.0,0.0,0.0,0.0
M003,44,1,4,8,10.890523451776971,12.321372537402567,14.46514109695454,0.85,0.0,0.0,0.8,0.85,0.0,0.03,1.0,0.0,0.0,0.0
M003,45,1,4,8,10.107538371054034,12.260386236197519,14.370281551198786,0.83,0.0,0.0,0.81,0.83,0.09,0.04,0.0,0.0,0.0,0.0
M003,46,nan,nan,nan,nan,nan,nan,0.81,0.0,1.0,0.81,0.84,0.07,0.04,0.0,1.0,0.0,0.0
M003,47,nan,nan,nan,nan,nan,nan,0.82,1.0,1.0,0.88,0.82,0.09,0.06,0.0,1.0,0.0,0.0
M003,48,1,3,7,10.137057244513926,12.631802575064285,14.645318599170423,0.84,0.0,0.0,0.84,0.87,0.02,0.04,0.0,1.0,0.0,0.0
M003,49,1,3,7,10.613356417392424,12.404017550044955,14.808383570283695,0.86,0.0,0.0,0.86,0.88,0.01,0.02,0.0,1.0,0.0,0.0
M003,50,1,3,7,9.733099948683957,12.510295938565832,14.651936854925225,0.9,0.0,0.0,0.9,0.89,0.08,0.09,0.0,1.0,1.0,0.0
M003,51,1,3,7,9.99184693555435,12.244311751279383,14.810880772647579,0.88,0.0,0.0,0.88,0.89,0.08,0.06,0.0,1.0,0.0,1.0
M003,52,1,3,7,10.352833270233532,12.692963278739626,14.45888135376481,0.86,1.0,0.0,0.86,0.88,0.12,0.17,1.0,0.0,0.0,0.0
M003,53,1,3,7,10.523976657517778,12.082404330538338,14.615206556461999,0.84,0.0,0.0,0.84,0.87,0.11,0.09,0.0,0.0,0.0,1.0
