Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M006,0,2,5,9,8.725768263742793,11.66243493822185,14.425943971134984,nan,nan,0,0.23,0.19,1.0,1.0,0.0,1.0,1.0,0.0
M006,1,1,3,7,10.027334232010617,12.428930896348902,14.562398886238952,0.24,0.0,0,0.24,0.17,0.92,0.92,0.0,1.0,0.0,0.0
M006,2,1,3,7,10.027334232010617,12.428930896348902,14.562398886238952,nan,nan,1,0.21,0.27,0.92,0.93,0.0,0.0,0.0,0.0
M006,3,1,3,7,10.476435158485401,12.428930896348902,14.562398886238952,nan,nan,0,0.24,0.26,0.91,0.9,0.0,1.0,0.0,0.0
M006,4,2,5,9,10.077954965483514,12.228010884551622,14.878078017562075,0.89,0.0,0,0.23,0.28,0.89,0.88,1.0,0.0,0.0,1.0
M006,5,2,6,10,10.520965550436813,12.587670422610245,14.28769750344145,0.92,0.0,0,0.36,0.23,0.88,0.92,0.0,1.0,0.0,0.0
M006,6,2,6,10,10.520965550436813,12.587670422610245,14.28769750344145,nan,nan,0,0.34,0.35,0.85,0.85,1.0,1.0,0.0,0.0
M006,7,2,5,10,10.058266297954106,12.938351778313518,14.28769750344145,nan,nan,0,0.38,0.34,0.78,0.74,1.0,0.0,0.0,0.0
M006,8,1,5,10,10.070440620846057,12.938351778313518,14.28769750344145,nan,nan,0,0.34,0.32,0.78,0.79,0.0,0.0,0.0,1.0
M006,9,2,5,9,9.949969421089918,12.413337493089784,14.830086032685358,0.8,1.0,0,0.34,0.38,0.8,0.79,0.0,0.0,1.0,0.0
M006,10,2,5,9,9.949969421089918,12.413337493089784,14.830086032685358,nan,nan,0,0.42,0.32,0.82,0.78,0.0,0.0,1.0,0.0
M006,11,2,5,9,9.949969421089918,12.413337493089784,14.830086032685358,nan,nan,1,0.37,0.33,0.81,0.81,0.0,0.0,1.0,0.0
M006,12,1,4,8,9.918055214769993,12.534907659057353,14.688167083033477,0.38,1.0,0,0.36,0.38,0.78,0.74,0.0,1.0,1.0,0.0
M006,13,1,4,8,9.918055214769993,12.534907659057353,14.688167083033477,nan,nan,1,0.39,0.38,0.81,0.78,1.0,0.0,1.0,0.0
M006,14,1,4,8,9.918055214769993,12.534907659057353,14.688167083033477,nan,nan,1,0.41,0.37,0.76,0.73,0.0,0.0,0.0,0.0
M006,15,1,4,8,10.117843790136249,12.784506551452068,14.688167083033477,nan,nan,0,0.31,0.4,0.8,0.74,1.0,0.0,0.0,0.0
M006,16,2,5,9,10.23595370215844,12.3526841320745,14.219375145825325,0.79,0.0,0,0.34,0.34,0.79,0.76,1.0,0.0,0.0,0.0
M006,17,2,5,9,10.23595370215844,12.3526841320745,14.219375145825325,nan,nan,0,0.34,0.35,0.75,0.75,1.0,0.0,0.0,0.0
M006,18,2,5,9,10.23595370215844,12.3526841320745,14.219375145825325,nan,nan,1,0.39,0.38,0.79,0.78,1.0,0.0,1.0,0.0
M006,19,1,4,9,10.041398857112654,12.724772398840287,14.219375145825325,nan,nan,0,0.37,0.36,0.78,0.76,1.0,0.0,0.0,1.0
M006,20,1,4,9,10.041398857112654,12.724772398840287,14.219375145825325,nan,nan,1,0.41,0.39,0.72,0.69,0.0,0.0,0.0,1.0
M006,21,1,4,8,9.900695699503558,12.134064504596608,14.45080477600277,0.44,0.0,0,0.52,0.44,0.74,0.72,0.0,0.0,0.0,1.0
M006,22,1,4,8,9.900695699503558,12.134064504596608,14.45080477600277,nan,nan,1,0.44,0.47,0.64,0.64,0.0,0.0,1.0,0.0
M006,23,1,3,7,9.728208885924687,12.82809062069282,14.161463342297793,0.57,0.0,0,0.57,0.5,0.67,0.63,0.0,0.0,0.0,1.0
M006,24,1,4,8,10.153734426428855,12.503785792974668,14.203821577160852,0.57,0.0,0,0.55,0.57,0.67,0.63,0.0,0.0,0.0,0.0
M006,25,1,3,7,10.008967470534117,12.295507762224588,14.609017414411937,0.62,0.0,0,0.62,0.61,0.64,0.6,0.0,1.0,0.0,1.0
M006,26,1,3,7,9.786422294251679,12.567601150585688,14.71771029402953,0.59,0.0,0,0.59,0.65,0.61,0.57,0.0,1.0,1.0,0.0
M006,27,1,3,7,9.786422294251679,12.567601150585688,14.71771029402953,nan,nan,1,0.58,0.6,0.57,0.59,0.0,1.0,0.0,0.0
M006,28,1,3,7,9.786422294251679,12.567601150585688,14.71771029402953,nan,nan,1,0.58,0.56,0.56,0.58,0.0,1.0,0.0,0.0
M006,29,2,5,9,9.905041687408811,12.558435846050997,14.988460687440238,0.56,0.0,0,0.53,0.56,0.56,0.55,0.0,0.0,0.0,1.0
M006,30,2,5,9,9.905041687408811,12.558435846050997,14.988460687440238,nan,nan,1,0.57,0.6,0.5,0.53,0.0,0.0,0.0,1.0
M006,31,2,5,9,10.512350900615274,12.128907765505573,14.545602745976794,0.49,0.0,0,0.6,0.65,0.49,0.51,0.0,0.0,0.0,0.0
M006,32,1,3,7,10.32358445754653,12.553631258175301,14.337014072323655,0.63,0.0,0,0.63,0.66,0.46,0.48,0.0,1.0,0.0,1.0
M006,33,1,3,7,10.32358445754653,12.553631258175301,14.337014072323655,nan,nan,1,0.62,0.68,0.49,0.4,0.0,0.0,0.0,1.0
M006,34,2,5,9,10.19948362312789,12.732926774973748,14.502956296091725,0.47,1.0,0,0.63,0.65,0.47,0.45,0.0,0.0,1.0,1.0
M006,35,2,5,9,10.19948362312789,12.732926774973748,14.502956296091725,nan,nan,1,0.71,0.76,0.45,0.44,1.0,0.0,0.0,0.0
M006,36,1,4,9,9.816331046247797,12.696307734640868,14.502956296091725,nan,nan,0,0.74,0.7,0.41,0.4,0.0,0.0,0.0,0.0
M006,37,1,4,9,10.038645248820103,12.922060098022484,14.502956296091725,nan,nan,0,0.75,0.69,0.42,0.35,1.0,1.0,0.0,0.0
M006,38,1,4,9,10.038645248820103,12.922060098022484,14.502956296091725,nan,nan,1,0.68,0.81,0.35,0.34,1.0,0.0,0.0,0.0
M006,39,1,4,9,10.038645248820103,12.922060098022484,14.502956296091725,nan,nan,1,0.74,0.73,0.34,0.32,1.0,0.0,0.0,0.0
M006,40,1,4,8,9.853368851956475,12.770076385349967,14.270030357980431,0.79,1.0,0,0.78,0.79,0.32,0.23,0.0,1.0,0.0,0.0
M006,41,2,6,10,9.941104717119742,12.671079715051746,14.509786088219698,0.26,0.0,0,0.77,0.76,0.28,0.26,1.0,1.0,0.0,0.0
M006,42,2,5,9,9.996590292477777,12.413229370617046,14.366721977617999,0.24,0.0,0,0.74,0.8,0.24,0.2,0.0,0.0,0.0,0.0
M006,43,2,5,9,9.996590292477777,12.413229370617046,14.366721977617999,nan,nan,1,0.75,0.83,0.27,0.22,0.0,1.0,0.0,0.0
M006,44,2,6,10,10.182797613808361,12.566179825418658,14.399543676292524,0.19,0.0,0,0.81,0.78,0.2,0.19,0.0,1.0,0.0,0.0
M006,45,1,3,7,10.392390855718986,12.209084095520666,14.245861135259474,0.89,1.0,0,0.89,0.85,0.15,0.17,1.0,1.0,1.0,0.0
M006,46,1,3,7,10.392390855718986,12.209084095520666,14.245861135259474,nan,nan,0,0.81,0.89,0.13,0.15,0.0,0.0,1.0,0.0
M006,47,1,3,7,9.850752823655057,12.7308125286836,14.564205502330879,0.88,0.0,0,0.88,0.97,0.16,0.1,0.0,0.0,0.0,0.0
M006,48,2,6,10,9.90349818049799,12.370224074624275,14.686919825009682,0.04,0.0,0,0.85,0.93,0.07,0.04,1.0,1.0,0.0,0.0
M006,49,1,3,7,9.716475756296859,12.133165380855644,14.283346829113725,1.0,1.0,0,1.0,0.94,0.02,0.0,1.0,0.0,1.0,0.0
M006,50,2,5,9,10.188730960151588,12.455358974984847,14.36880040624601,0.0,0.0,0,0.98,0.99,0.0,0.0,1.0,0.0,0.0,0.0
M006,51,2,5,9,10.729851477211923,12.646594828263915,14.413205269014725,0.12,0.0,0,0.97,1.0,0.12,0.1,0.0,0.0,0.0,0.0
M006,52,2,5,9,10.729851477211923,12.646594828263915,14.413205269014725,nan,nan,1,0.99,1.0,0.17,0.14,1.0,0.0,0.0,0.0
M006,53,2,5,9,10.729851477211923,12.646594828263915,14.413205269014725,nan,nan,0,1.0,0.98,0.23,0.19,1.0,0.0,0.0,0.0
M006,54,2,5,9,10.232930624533765,12.612986480002292,14.199771838146262,0.18,1.0,0,0.99,0.93,0.18,0.14,0.0,0.0,1.0,0.0
M006,55,2,5,9,10.232930624533765,12.612986480002292,14.199771838146262,nan,nan,1,0.86,0.93,0.24,0.2,1.0,0.0,1.0,0.0
M006,56,1,4,8,10.121196256350231,12.8212270193726,14.387915321691253,0.87,0.0,0,0.91,0.87,0.27,0.25,0.0,0.0,1.0,0.0
M006,57,1,4,8,10.021627172951412,12.534482533534174,14.387915321691253,nan,nan,0,0.89,0.9,0.26,0.22,0.0,0.0,1.0,0.0
M006,58,1,4,8,10.175929995551996,12.89264442467902,14.576138474429172,0.91,0.0,0,0.85,0.91,0.24,0.25,0.0,0.0,1.0,0.0
M006,59,1,4,8,10.175929995551996,12.89264442467902,14.576138474429172,nan,nan,1,0.88,0.88,0.27,0.23,0.0,1.0,0.0,1.0
M006,60,1,4,8,9.87559956925179,12.475737885681156,14.545841418806958,0.96,1.0,0,0.87,0.96,0.33,0.29,0.0,1.0,0.0,0.0
M006,61,1,4,8,9.87559956925179,12.475737885681156,14.545841418806958,nan,nan,1,0.91,0.95,0.32,0.31,0.0,1.0,0.0,0.0
M006,62,1,4,8,9.87559956925179,12.475737885681156,14.545841418806958,nan,nan,1,0.91,0.91,0.34,0.33,1.0,1.0,0.0,1.0
M006,63,1,4,8,9.87559956925179,12.475737885681156,14.545841418806958,nan,nan,0,0.77,0.85,0.34,0.35,0.0,0.0,0.0,0.0
M006,64,1,4,8,10.284890670769528,12.418344266647182,14.868323562699516,0.75,1.0,0,0.77,0.75,0.36,0.33,0.0,1.0,0.0,0.0
M006,65,2,5,9,10.458835631412512,12.225539800620027,14.342245794188784,0.38,0.0,0,0.8,0.76,0.38,0.33,0.0,0.0,0.0,1.0
M006,66,2,5,9,10.516711617274268,12.266720404317311,14.270043078267918,0.41,0.0,0,0.71,0.73,0.41,0.39,0.0,0.0,0.0,1.0
M006,67,2,5,9,9.83947628552778,12.266720404317311,14.270043078267918,nan,nan,0,0.65,0.7,0.42,0.39,0.0,1.0,0.0,1.0
M006,68,2,5,9,10.078050032920146,12.178208266650472,14.398111304555641,0.44,0.0,0,0.69,0.68,0.44,0.41,1.0,0.0,0.0,1.0
M006,69,2,5,9,10.078050032920146,12.178208266650472,14.398111304555641,nan,nan,1,0.62,0.56,0.4,0.41,0.0,0.0,0.0,0.0
M006,70,2,5,9,10.078050032920146,12.178208266650472,14.398111304555641,nan,nan,1,0.63,0.63,0.34,0.34,1.0,0.0,0.0,0.0
M006,71,2,6,10,9.73101906604279,12.734389608460333,14.614458686337457,0.33,0.0,0,0.54,0.6,0.31,0.33,1.0,0.0,0.0,0.0
M006,72,2,5,9,10.152293016592012,12.485644314547244,14.4725943000376,0.3,0.0,0,0.47,0.53,0.3,0.3,1.0,0.0,0.0,0.0
M006,73,2,5,9,10.152293016592012,12.485644314547244,14.4725943000376,nan,nan,1,0.46,0.45,0.33,0.26,0.0,1.0,1.0,0.0
M006,74,1,3,7,10.16803605064706,12.201693941093254,14.518390026223642,0.44,0.0,0,0.44,0.44,0.35,0.32,0.0,1.0,0.0,0.0
M006,75,1,3,7,10.16803605064706,12.201693941093254,14.518390026223642,nan,nan,1,0.41,0.45,0.32,0.39,0.0,0.0,1.0,0.0
M006,76,2,6,10,10.110637745190616,12.393962146423291,14.660654766947118,0.39,0.0,0,0.38,0.39,0.42,0.39,0.0,0.0,1.0,0.0
