Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M009,0,2,,,10.170388498523607,,,nan,nan,0,0.23,0.19,1.0,1.0,0.0,1.0,1.0,0.0
M009,1,2,,,10.593666073838904,,,nan,nan,0,0.24,0.17,0.92,0.92,0.0,1.0,0.0,0.0
M009,2,2,,,10.593666073838904,,,nan,nan,1,0.21,0.27,0.92,0.93,0.0,0.0,0.0,0.0
M009,3,2,,,10.25750651157432,,,nan,nan,0,0.24,0.26,0.91,0.9,0.0,1.0,0.0,0.0
M009,4,2,5,9,9.957460283667388,12.45358580933862,14.289037559086864,0.89,0.0,0,0.23,0.28,0.89,0.88,1.0,0.0,0.0,1.0
M009,5,2,5,9,9.957460283667388,12.45358580933862,14.289037559086864,nan,nan,1,0.36,0.23,0.88,0.92,0.0,1.0,0.0,0.0
M009,6,2,6,7,9.961976961028995,12.519135708866088,14.970680594622536,0.34,1.0,0,0.34,0.35,0.85,0.85,1.0,1.0,0.0,0.0
M009,7,2,6,7,9.961976961028995,12.519135708866088,14.970680594622536,nan,nan,1,0.38,0.34,0.78,0.74,1.0,0.0,0.0,0.0
M009,8,2,5,9,10.392480617585534,12.454213785824322,14.490993592027735,0.78,0.0,0,0.34,0.32,0.78,0.79,0.0,0.0,0.0,1.0
M009,9,2,5,9,10.392480617585534,12.454213785824322,14.490993592027735,nan,nan,1,0.34,0.38,0.8,0.79,0.0,0.0,1.0,0.0
M009,10,1,5,9,10.329913271627447,12.454213785824322,14.490993592027735,nan,nan,0,0.42,0.32,0.82,0.78,0.0,0.0,1.0,0.0
M009,11,1,5,9,10.329913271627447,12.454213785824322,14.490993592027735,nan,nan,0,0.37,0.33,0.81,0.81,0.0,0.0,1.0,0.0
M009,12,2,5,9,10.379008915191662,12.454213785824322,14.490993592027735,nan,nan,0,0.36,0.38,0.78,0.74,0.0,1.0,1.0,0.0
M009,13,2,5,9,10.379008915191662,12.454213785824322,14.490993592027735,nan,nan,1,0.39,0.38,0.81,0.78,1.0,0.0,1.0,0.0
M009,14,2,4,7,10.52201482707278,12.715646154665592,13.38466036882528,0.41,0.0,0,0.41,0.37,0.76,0.73,0.0,0.0,0.0,0.0
M009,15,2,4,7,10.52201482707278,12.715646154665592,13.38466036882528,nan,nan,1,0.31,0.4,0.8,0.74,1.0,0.0,0.0,0.0
M009,16,2,5,9,10.122907651637433,12.207140521119072,14.313131637729384,0.79,0.0,0,0.34,0.34,0.79,0.76,1.0,0.0,0.0,0.0
M009,17,2,5,9,10.10786065215143,12.080796405403817,14.247115107487843,0.75,0.0,0,0.34,0.35,0.75,0.75,1.0,0.0,0.0,0.0
M009,18,2,5,9,10.40462205422591,12.123448929878577,14.266834774231029,0.79,1.0,0,0.39,0.38,0.79,0.78,1.0,0.0,1.0,0.0
M009,19,2,5,9,10.40462205422591,12.123448929878577,14.266834774231029,nan,nan,1,0.37,0.36,0.78,0.76,1.0,0.0,0.0,1.0
M009,20,2,5,9,10.034933367878693,12.231347742648722,14.211408484979984,0.72,0.0,0,0.41,0.39,0.72,0.69,0.0,0.0,0.0,1.0
