Subject,trial_number,State_1,State_2,State_3,RT_1,RT_2,RT_3,Reward_received,Shock_received,trial_type,State_1_reward,State_2_reward,State_3_reward,State_4_reward,State_1_shock,State_2_shock,State_3_shock,State_4_shock
M017,0,2,5,9,10.413912249408895,12.581150269154023,14.569565766083542,1.0,1.0,0,0.23,0.19,1.0,1.0,0.0,1.0,1.0,0.0
M017,1,2,5,9,10.413912249408895,12.581150269154023,14.569565766083542,nan,nan,1,0.24,0.17,0.92,0.92,0.0,1.0,0.0,0.0
M017,2,2,6,10,10.399513214539184,12.288399127923185,14.997922575603297,0.93,0.0,0,0.21,0.27,0.92,0.93,0.0,0.0,0.0,0.0
M017,3,1,3,7,9.911426938830118,12.452189948759042,14.67283009406674,0.24,0.0,0,0.24,0.26,0.91,0.9,0.0,1.0,0.0,0.0
M017,4,1,3,7,9.911426938830118,12.452189948759042,14.67283009406674,nan,nan,0,0.23,0.28,0.89,0.88,1.0,0.0,0.0,1.0
M017,5,1,4,8,10.222117038058059,12.115655900055572,14.086472874147148,0.23,1.0,0,0.36,0.23,0.88,0.92,0.0,1.0,0.0,0.0
M017,6,2,5,9,10.132688369936659,12.070139685532922,14.260614999297104,0.85,0.0,0,0.34,0.35,0.85,0.85,1.0,1.0,0.0,0.0
M017,7,2,6,10,9.9605232458307,11.9489809205661,13.936578636672493,0.74,0.0,0,0.38,0.34,0.78,0.74,1.0,0.0,0.0,0.0
M017,8,2,6,10,9.9605232458307,11.9489809205661,13.936578636672493,nan,nan,1,0.34,0.32,0.78,0.79,0.0,0.0,0.0,1.0
M017,9,1,3,7,9.686807685600797,12.593715573621012,14.236023998502787,0.34,0.0,0,0.34,0.38,0.8,0.79,0.0,0.0,1.0,0.0
M017,10,2,5,9,10.188043060195923,12.076527949659067,13.89853626270633,0.82,1.0,0,0.42,0.32,0.82,0.78,0.0,0.0,1.0,0.0
M017,11,2,6,9,9.994885103969864,12.93526108230435,13.89853626270633,nan,nan,0,0.37,0.33,0.81,0.81,0.0,0.0,1.0,0.0
M017,12,2,6,10,9.950296466471627,12.27498424190344,14.31087253498481,0.74,0.0,0,0.36,0.38,0.78,0.74,0.0,1.0,1.0,0.0
M017,13,2,6,10,9.950296466471627,12.27498424190344,14.31087253498481,nan,nan,1,0.39,0.38,0.81,0.78,1.0,0.0,1.0,0.0
M017,14,2,6,10,9.950296466471627,12.27498424190344,14.31087253498481,nan,nan,1,0.41,0.37,0.76,0.73,0.0,0.0,0.0,0.0
M017,15,1,4,8,10.379644119730074,12.759958397953596,14.719407113923808,0.4,0.0,0,0.31,0.4,0.8,0.74,1.0,0.0,0.0,0.0
M017,16,2,4,8,10.012733680952806,12.759958397953596,14.719407113923808,nan,nan,0,0.34,0.34,0.79,0.76,1.0,0.0,0.0,0.0
M017,17,1,4,8,10.448089328579954,12.514818637100689,13.961138840972126,0.35,0.0,0,0.34,0.35,0.75,0.75,1.0,0.0,0.0,0.0
M017,18,1,4,8,10.448089328579954,12.514818637100689,13.961138840972126,nan,nan,1,0.39,0.38,0.79,0.78,1.0,0.0,1.0,0.0
M017,19,2,6,10,10.605428283834044,12.361791191062366,14.97743554243425,0.76,1.0,0,0.37,0.36,0.78,0.76,1.0,0.0,0.0,1.0
M017,20,2,6,10,10.605428283834044,12.361791191062366,14.97743554243425,nan,nan,1,0.41,0.39,0.72,0.69,0.0,0.0,0.0,1.0
M017,21,2,5,9,9.981953923757828,12.0405020765902,14.157590348379017,0.74,0.0,0,0.52,0.44,0.74,0.72,0.0,0.0,0.0,1.0
M017,22,2,6,10,9.86223054322545,11.456745821469667,13.936028316707961,0.64,0.0,0,0.44,0.47,0.64,0.64,0.0,0.0,1.0,0.0
M017,23,1,3,7,10.539628226058994,12.262817952883779,14.269155335841788,0.57,0.0,0,0.57,0.5,0.67,0.63,0.0,0.0,0.0,1.0
M017,24,2,5,9,10.045286245047464,12.268155454006774,14.217983947659377,0.67,0.0,0,0.55,0.57,0.67,0.63,0.0,0.0,0.0,0.0
M017,25,1,4,8,10.264799305605266,11.908621779883106,14.129925054054183,0.61,1.0,0,0.62,0.61,0.64,0.6,0.0,1.0,0.0,1.0
M017,26,2,6,10,9.857321515068179,11.995574342905456,14.234612380925682,0.57,0.0,0,0.59,0.65,0.61,0.57,0.0,1.0,1.0,0.0
M017,27,1,4,8,10.241052865196252,12.467592547647655,14.298232582488708,0.6,1.0,0,0.58,0.6,0.57,0.59,0.0,1.0,0.0,0.0
M017,28,1,3,7,10.183610373464035,12.327414938910806,14.128252670510847,0.58,0.0,0,0.58,0.56,0.56,0.58,0.0,1.0,0.0,0.0
M017,29,2,6,10,10.143382787369774,12.934956130058708,14.271115934407135,0.55,1.0,0,0.53,0.56,0.56,0.55,0.0,0.0,0.0,1.0
M017,30,2,6,10,10.143382787369774,12.934956130058708,14.271115934407135,nan,nan,1,0.57,0.6,0.5,0.53,0.0,0.0,0.0,1.0
M017,31,2,5,8,10.140110325093701,12.01654039546338,14.789685048937827,0.65,0.0,0,0.6,0.65,0.49,0.51,0.0,0.0,0.0,0.0
M017,32,2,5,8,10.140110325093701,12.01654039546338,14.789685048937827,nan,nan,1,0.63,0.66,0.46,0.48,0.0,1.0,0.0,1.0
M017,33,2,5,8,10.140110325093701,12.01654039546338,14.789685048937827,nan,nan,1,0.62,0.68,0.49,0.4,0.0,0.0,0.0,1.0
M017,34,2,5,8,10.140110325093701,12.01654039546338,14.789685048937827,nan,nan,1,0.63,0.65,0.47,0.45,0.0,0.0,1.0,1.0
M017,35,2,5,9,9.678745029461425,12.184270824371197,13.96169585582902,0.45,0.0,0,0.71,0.76,0.45,0.44,1.0,0.0,0.0,0.0
M017,36,2,5,9,9.678745029461425,12.184270824371197,13.96169585582902,nan,nan,1,0.74,0.7,0.41,0.4,0.0,0.0,0.0,0.0
M017,37,1,4,8,10.404666940936295,12.308977881089959,13.9957919268345,0.69,1.0,0,0.75,0.69,0.42,0.35,1.0,1.0,0.0,0.0
M017,38,1,3,7,9.949382279228303,12.72297615982825,14.430559428361448,0.68,1.0,0,0.68,0.81,0.35,0.34,1.0,0.0,0.0,0.0
M017,39,1,3,7,9.949382279228303,12.72297615982825,14.430559428361448,nan,nan,1,0.74,0.73,0.34,0.32,1.0,0.0,0.0,0.0
M017,40,1,3,7,9.949382279228303,12.72297615982825,14.430559428361448,nan,nan,1,0.78,0.79,0.32,0.23,0.0,1.0,0.0,0.0
M017,41,1,3,7,9.949382279228303,12.72297615982825,14.430559428361448,nan,nan,1,0.77,0.76,0.28,0.26,1.0,1.0,0.0,0.0
M017,42,1,3,7,9.949382279228303,12.72297615982825,14.430559428361448,nan,nan,1,0.74,0.8,0.24,0.2,0.0,0.0,0.0,0.0
M017,43,1,3,7,9.9170703964337,12.256301481611445,14.43472130678856,0.75,0.0,0,0.75,0.83,0.27,0.22,0.0,1.0,0.0,0.0
M017,44,2,6,10,10.489487850951264,12.410173153290089,13.997121197262459,0.19,0.0,0,0.81,0.78,0.2,0.19,0.0,1.0,0.0,0.0
M017,45,1,4,8,10.028794052792364,12.40325967503668,14.226922964910045,0.85,1.0,0,0.89,0.85,0.15,0.17,1.0,1.0,1.0,0.0
M017,46,1,4,8,10.028794052792364,12.40325967503668,14.226922964910045,nan,nan,1,0.81,0.89,0.13,0.15,0.0,0.0,1.0,0.0
M017,47,1,4,8,10.028794052792364,12.40325967503668,14.226922964910045,nan,nan,1,0.88,0.97,0.16,0.1,0.0,0.0,0.0,0.0
M017,48,1,3,7,9.953332599128771,12.141490141944814,14.00078698433208,0.85,1.0,0,0.85,0.93,0.07,0.04,1.0,1.0,0.0,0.0
M017,49,2,6,10,9.931436626335199,12.271412518035504,13.84161630714516,0.0,0.0,0,1.0,0.94,0.02,0.0,1.0,0.0,1.0,0.0
M017,50,2,5,9,9.974429202040483,12.447548381460365,14.103428352791525,0.0,0.0,0,0.98,0.99,0.0,0.0,1.0,0.0,0.0,0.0
M017,51,1,4,8,10.670298756122065,12.862493987151538,14.340403360431083,1.0,0.0,0,0.97,1.0,0.12,0.1,0.0,0.0,0.0,0.0
M017,52,1,4,8,10.670298756122065,12.862493987151538,14.340403360431083,nan,nan,1,0.99,1.0,0.17,0.14,1.0,0.0,0.0,0.0
M017,53,1,4,8,9.835552075699525,12.225568588648457,14.105317650777579,0.98,0.0,0,1.0,0.98,0.23,0.19,1.0,0.0,0.0,0.0
M017,54,1,4,8,9.859411994500988,12.13164296285322,14.269921900759073,0.93,0.0,0,0.99,0.93,0.18,0.14,0.0,0.0,1.0,0.0
M017,55,1,4,8,9.847094066219142,12.035436387999653,14.173674487079552,0.93,0.0,0,0.86,0.93,0.24,0.2,1.0,0.0,1.0,0.0
M017,56,1,4,8,9.847094066219142,12.035436387999653,14.173674487079552,nan,nan,1,0.91,0.87,0.27,0.25,0.0,0.0,1.0,0.0
M017,57,1,4,8,10.18525095628138,12.435917683647858,14.490690922699287,0.9,0.0,0,0.89,0.9,0.26,0.22,0.0,0.0,1.0,0.0
M017,58,2,6,10,9.972750458349765,12.695641593076289,14.417652349755372,0.25,0.0,0,0.85,0.91,0.24,0.25,0.0,0.0,1.0,0.0
M017,59,1,4,8,9.912282545785274,12.139915169049345,14.278037781274179,0.88,1.0,0,0.88,0.88,0.27,0.23,0.0,1.0,0.0,1.0
M017,60,1,4,8,9.912282545785274,12.139915169049345,14.278037781274179,nan,nan,1,0.87,0.96,0.33,0.29,0.0,1.0,0.0,0.0
M017,61,1,4,8,9.912282545785274,12.139915169049345,14.278037781274179,nan,nan,1,0.91,0.95,0.32,0.31,0.0,1.0,0.0,0.0
M017,62,1,4,8,9.912282545785274,12.139915169049345,14.278037781274179,nan,nan,1,0.91,0.91,0.34,0.33,1.0,1.0,0.0,1.0
M017,63,1,4,8,10.161017462614836,12.418739265162003,14.193030753311177,0.85,0.0,0,0.77,0.85,0.34,0.35,0.0,0.0,0.0,0.0
M017,64,1,4,8,10.172700045826787,12.418739265162003,14.193030753311177,nan,nan,0,0.77,0.75,0.36,0.33,0.0,1.0,0.0,0.0
M017,65,1,4,8,10.172700045826787,12.418739265162003,14.193030753311177,nan,nan,1,0.8,0.76,0.38,0.33,0.0,0.0,0.0,1.0
M017,66,1,4,8,9.661605106597563,12.22168354392852,14.172010137404868,0.73,0.0,0,0.71,0.73,0.41,0.39,0.0,0.0,0.0,1.0
M017,67,1,3,7,10.546940385018388,12.735893950262835,14.1888444385404,0.65,0.0,0,0.65,0.7,0.42,0.39,0.0,1.0,0.0,1.0
M017,68,2,5,9,10.422221612243447,12.225965930374514,14.08718755366499,0.44,0.0,0,0.69,0.68,0.44,0.41,1.0,0.0,0.0,1.0
M017,69,1,4,8,10.290916071851825,12.581664436707797,14.721260259499104,0.56,0.0,0,0.62,0.56,0.4,0.41,0.0,0.0,0.0,0.0
M017,70,1,4,8,10.290916071851825,12.581664436707797,14.721260259499104,nan,nan,1,0.63,0.63,0.34,0.34,1.0,0.0,0.0,0.0
M017,71,1,4,8,9.953545831376687,12.125106741652417,14.721260259499104,nan,nan,0,0.54,0.6,0.31,0.33,1.0,0.0,0.0,0.0
M017,72,2,6,10,9.9756162060512,12.78236652983469,14.658670401520794,0.3,0.0,0,0.47,0.53,0.3,0.3,1.0,0.0,0.0,0.0
M017,73,1,4,8,9.866827589507011,12.289121171819716,13.74114709577043,0.45,1.0,0,0.46,0.45,0.33,0.26,0.0,1.0,1.0,0.0
M017,74,1,4,8,10.18881263781077,12.289121171819716,13.74114709577043,nan,nan,0,0.44,0.44,0.35,0.32,0.0,1.0,0.0,0.0
M017,75,2,6,10,10.71135450012298,12.214174220458517,14.443887950303179,0.39,0.0,0,0.41,0.45,0.32,0.39,0.0,0.0,1.0,0.0
M017,76,2,5,9,10.285289351475512,11.872430208281003,14.248840361349721,0.42,1.0,0,0.38,0.39,0.42,0.39,0.0,0.0,1.0,0.0
M017,77,1,4,8,10.170902467834821,12.388724733900744,14.126663303599344,0.33,0.0,0,0.33,0.33,0.42,0.4,0.0,0.0,1.0,0.0
M017,78,2,6,10,9.934798465397762,12.406988728816941,14.177959551481763,0.54,0.0,0,0.39,0.41,0.55,0.54,0.0,0.0,0.0,0.0
M017,79,2,5,9,10.368002375347714,12.241408029116428,14.0121512255173,0.64,1.0,0,0.35,0.32,0.64,0.65,0.0,0.0,1.0,0.0
M017,80,2,5,9,9.961778202978167,12.167973453422746,13.642331857001409,0.55,0.0,0,0.28,0.28,0.55,0.56,1.0,0.0,0.0,0.0
